event_datetime,user_id,session_id,page_url,traffic_source,traffic_medium,campaign,device_category,dma_name,state,zip_code
2023-07-01 09:53:00,u_569,s_4142,/moms/activewear,tiktok,paid_social,BTS 2023,mobile,"Savannah, GA",GA,313383
2023-07-01 14:34:00,u_147,s_2412,/girls/tops,email,email,BTS 2023,mobile,"Atlanta, GA",GA,301179
2023-07-01 20:32:00,u_1210,s_1830,/girls/new-arrivals,google,cpc,BTS 2023,desktop,"Atlanta, GA",GA,301727
2023-07-01 18:09:00,u_1,s_5456,/girls/dresses,tiktok,paid_social,Black Friday 2023,desktop,"Columbus, GA",GA,319847
2023-07-01 08:03:00,u_581,s_5704,/girls/bottoms,google,cpc,BTS 2023,tablet,"Macon, GA",GA,310562
2023-07-01 09:42:00,u_478,s_361,/sale/black-friday,google,cpc,None,desktop,"Macon, GA",GA,310707
2023-07-01 13:20:00,u_1054,s_3655,/story/karen-lesac,email,email,Always On,tablet,"Augusta, GA",GA,308519
2023-07-01 12:07:00,u_912,s_953,/girls/dresses,google,cpc,BTS 2023,mobile,"Columbus, GA",GA,319162
2023-07-01 21:18:00,u_542,s_2201,/moms/new-arrivals,tiktok,paid_social,Email Promo,desktop,"Atlanta, GA",GA,300752
2023-07-01 16:09:00,u_281,s_5481,/moms/tops,email,email,None,tablet,"Atlanta, GA",GA,302587
2023-07-01 19:01:00,u_1289,s_1054,/about,instagram,paid_social,BTS 2023,mobile,"Atlanta, GA",GA,302123
2023-07-01 09:19:00,u_966,s_4197,/about,facebook,paid_social,Email Promo,mobile,"Savannah, GA",GA,314786
2023-07-01 19:11:00,u_1014,s_3918,/moms/tops,facebook,paid_social,BTS 2023,mobile,"Atlanta, GA",GA,302189
2023-07-01 18:57:00,u_1054,s_1426,/about,google,cpc,Email Promo,tablet,"Savannah, GA",GA,314419
2023-07-01 09:06:00,u_81,s_4203,/,direct,none,Black Friday 2023,tablet,"Augusta, GA",GA,308089
2023-07-01 16:23:00,u_859,s_4308,/girls/new-arrivals,facebook,paid_social,Always On,tablet,"Macon, GA",GA,310202
2023-07-01 17:42:00,u_1350,s_5618,/story/karen-lesac,tiktok,paid_social,Email Promo,tablet,"Augusta, GA",GA,308258
2023-07-01 17:12:00,u_1410,s_4537,/moms/tops,tiktok,paid_social,Always On,tablet,"Augusta, GA",GA,309916
2023-07-01 08:14:00,u_739,s_3100,/girls/tops,email,email,None,desktop,"Savannah, GA",GA,313688
2023-07-01 11:48:00,u_483,s_3796,/girls/tops,instagram,paid_social,Black Friday 2023,desktop,"Macon, GA",GA,310856
2023-07-01 11:09:00,u_577,s_4947,/,google,cpc,BTS 2023,mobile,"Columbus, GA",GA,319790
2023-07-01 20:36:00,u_84,s_2152,/girls/tops,tiktok,paid_social,BTS 2024,desktop,"Savannah, GA",GA,313688
2023-07-01 15:58:00,u_974,s_1792,/girls/bottoms,direct,none,BTS 2023,desktop,"Augusta, GA",GA,309668
2023-07-01 13:04:00,u_1078,s_3264,/moms/new-arrivals,facebook,paid_social,Email Promo,tablet,"Macon, GA",GA,310157
2023-07-01 17:02:00,u_1147,s_670,/about,facebook,paid_social,Always On,desktop,"Columbus, GA",GA,318432
2023-07-01 19:57:00,u_651,s_4126,/about,google,cpc,Black Friday 2023,mobile,"Augusta, GA",GA,308410
2023-07-01 21:36:00,u_1315,s_3277,/girls/bottoms,email,email,Black Friday 2023,tablet,"Savannah, GA",GA,313253
2023-07-01 15:41:00,u_207,s_5623,/sale,google,cpc,Email Promo,mobile,"Savannah, GA",GA,314332
2023-07-01 18:19:00,u_1493,s_1901,/moms/new-arrivals,direct,none,None,tablet,"Macon, GA",GA,310149
2023-07-01 19:42:00,u_1119,s_1625,/girls/tops,google,cpc,Black Friday 2023,tablet,"Macon, GA",GA,310422
2023-07-01 12:07:00,u_47,s_778,/story/karen-lesac,direct,none,None,mobile,"Augusta, GA",GA,309945
2023-07-01 10:32:00,u_1094,s_4411,/moms/new-arrivals,direct,none,Always On,tablet,"Macon, GA",GA,310874
2023-07-01 21:46:00,u_275,s_5078,/girls/tops,google,cpc,Email Promo,desktop,"Savannah, GA",GA,314428
2023-07-01 09:52:00,u_944,s_2089,/about,direct,none,Email Promo,desktop,"Augusta, GA",GA,309608
2023-07-01 13:27:00,u_628,s_4341,/sale/back-to-school,email,email,Always On,desktop,"Augusta, GA",GA,309611
2023-07-01 14:17:00,u_1410,s_1673,/sale,instagram,paid_social,BTS 2023,mobile,"Augusta, GA",GA,308603
2023-07-01 08:34:00,u_858,s_5841,/girls/tops,tiktok,paid_social,BTS 2023,mobile,"Savannah, GA",GA,314160
2023-07-01 09:07:00,u_1235,s_3075,/moms/new-arrivals,direct,none,None,mobile,"Macon, GA",GA,310271
2023-07-01 12:48:00,u_370,s_4371,/girls/dresses,facebook,paid_social,None,tablet,"Macon, GA",GA,310393
2023-07-01 15:13:00,u_907,s_2268,/girls/dresses,google,cpc,BTS 2024,tablet,"Augusta, GA",GA,309819
2023-07-01 11:18:00,u_941,s_558,/girls/dresses,facebook,paid_social,BTS 2023,mobile,"Savannah, GA",GA,314239
2023-07-01 19:45:00,u_1497,s_3056,/girls/tops,instagram,paid_social,Always On,desktop,"Macon, GA",GA,310212
2023-07-01 13:24:00,u_715,s_3515,/moms/new-arrivals,facebook,paid_social,Always On,desktop,"Macon, GA",GA,310892
2023-07-01 11:41:00,u_612,s_2445,/girls/bottoms,facebook,paid_social,BTS 2024,tablet,"Augusta, GA",GA,309864
2023-07-01 18:28:00,u_637,s_5200,/story/karen-lesac,facebook,paid_social,BTS 2023,tablet,"Augusta, GA",GA,309229
2023-07-01 12:22:00,u_600,s_5458,/sale/black-friday,direct,none,Always On,tablet,"Augusta, GA",GA,308547
2023-07-01 20:12:00,u_529,s_5947,/girls/dresses,tiktok,paid_social,BTS 2023,mobile,"Savannah, GA",GA,314201
2023-07-01 12:24:00,u_72,s_1562,/sale,tiktok,paid_social,Black Friday 2023,desktop,"Augusta, GA",GA,309289
2023-07-01 13:05:00,u_1116,s_2353,/sale/back-to-school,tiktok,paid_social,BTS 2023,tablet,"Columbus, GA",GA,318157
2023-07-01 19:53:00,u_1209,s_3976,/girls/dresses,facebook,paid_social,BTS 2023,tablet,"Macon, GA",GA,310049
2023-07-01 20:04:00,u_804,s_3199,/moms/tops,google,cpc,BTS 2024,tablet,"Atlanta, GA",GA,301785
2023-07-01 18:12:00,u_211,s_920,/moms/new-arrivals,google,cpc,Email Promo,desktop,"Macon, GA",GA,310062
2023-07-01 21:47:00,u_1240,s_5295,/story/karen-lesac,facebook,paid_social,Always On,tablet,"Savannah, GA",GA,313590
2023-07-01 15:50:00,u_711,s_3926,/moms/new-arrivals,email,email,None,tablet,"Augusta, GA",GA,308804
2023-07-01 18:36:00,u_229,s_2145,/girls/tops,direct,none,None,tablet,"Columbus, GA",GA,319979
2023-07-01 13:35:00,u_94,s_3918,/moms/new-arrivals,direct,none,BTS 2024,desktop,"Augusta, GA",GA,309642
2023-07-01 17:44:00,u_820,s_1004,/girls/tops,instagram,paid_social,Black Friday 2023,mobile,"Macon, GA",GA,310270
2023-07-01 18:59:00,u_279,s_320,/moms/tops,instagram,paid_social,Always On,desktop,"Savannah, GA",GA,313101
2023-07-01 16:28:00,u_382,s_3772,/moms/new-arrivals,instagram,paid_social,None,mobile,"Atlanta, GA",GA,301300
2023-07-01 19:37:00,u_534,s_4628,/about,direct,none,BTS 2023,tablet,"Macon, GA",GA,310295
2023-07-01 08:08:00,u_1176,s_1992,/girls/dresses,google,cpc,BTS 2023,desktop,"Augusta, GA",GA,308462
2023-07-01 09:24:00,u_51,s_5602,/sale/back-to-school,direct,none,Email Promo,mobile,"Savannah, GA",GA,314158
2023-07-01 17:41:00,u_443,s_2988,/sale,email,email,Black Friday 2023,tablet,"Columbus, GA",GA,319257
2023-07-01 10:25:00,u_1050,s_4005,/girls/bottoms,direct,none,BTS 2023,mobile,"Augusta, GA",GA,309892
2023-07-01 12:37:00,u_406,s_1044,/story/karen-lesac,tiktok,paid_social,BTS 2024,tablet,"Augusta, GA",GA,308071
2023-07-01 08:17:00,u_1232,s_60,/moms/activewear,google,cpc,Email Promo,desktop,"Savannah, GA",GA,313144
2023-07-01 17:04:00,u_1298,s_3887,/girls/bottoms,instagram,paid_social,Black Friday 2023,desktop,"Columbus, GA",GA,319866
2023-07-01 19:22:00,u_862,s_1770,/,tiktok,paid_social,BTS 2024,desktop,"Macon, GA",GA,310265
2023-07-01 12:08:00,u_115,s_5517,/,direct,none,Email Promo,tablet,"Macon, GA",GA,310715
2023-07-01 13:30:00,u_466,s_3271,/moms/tops,tiktok,paid_social,Black Friday 2023,tablet,"Augusta, GA",GA,308867
2023-07-01 10:06:00,u_309,s_2286,/moms/tops,google,cpc,Black Friday 2023,tablet,"Atlanta, GA",GA,300908
2023-07-01 09:42:00,u_353,s_5839,/sale/back-to-school,facebook,paid_social,BTS 2023,mobile,"Macon, GA",GA,310703
2023-07-01 13:12:00,u_99,s_3479,/moms/tops,tiktok,paid_social,None,tablet,"Savannah, GA",GA,314061
2023-07-01 08:47:00,u_82,s_1977,/girls/tops,tiktok,paid_social,None,tablet,"Macon, GA",GA,310978
2023-07-01 08:09:00,u_684,s_359,/girls/dresses,google,cpc,None,mobile,"Macon, GA",GA,310165
2023-07-02 20:56:00,u_1212,s_4852,/about,facebook,paid_social,BTS 2024,tablet,"Savannah, GA",GA,314782
2023-07-02 12:43:00,u_1167,s_538,/story/karen-lesac,google,cpc,Always On,mobile,"Savannah, GA",GA,314952
2023-07-02 12:16:00,u_1243,s_2916,/story/karen-lesac,facebook,paid_social,Always On,desktop,"Augusta, GA",GA,309240
2023-07-02 20:00:00,u_1336,s_2805,/moms/new-arrivals,facebook,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,314049
2023-07-02 09:59:00,u_1416,s_4751,/girls/new-arrivals,instagram,paid_social,BTS 2024,mobile,"Macon, GA",GA,310800
2023-07-02 14:56:00,u_1101,s_5535,/about,instagram,paid_social,Always On,tablet,"Columbus, GA",GA,319836
2023-07-02 13:51:00,u_258,s_1109,/moms/tops,google,cpc,BTS 2024,mobile,"Atlanta, GA",GA,302878
2023-07-02 09:55:00,u_308,s_4787,/sale/back-to-school,google,cpc,Email Promo,mobile,"Columbus, GA",GA,318951
2023-07-02 19:06:00,u_86,s_313,/moms/new-arrivals,direct,none,Black Friday 2023,tablet,"Augusta, GA",GA,308714
2023-07-02 14:11:00,u_816,s_3086,/sale,instagram,paid_social,Always On,desktop,"Macon, GA",GA,310620
2023-07-02 13:02:00,u_160,s_4373,/,instagram,paid_social,None,tablet,"Macon, GA",GA,310837
2023-07-02 16:28:00,u_782,s_4581,/moms/activewear,direct,none,Black Friday 2023,mobile,"Macon, GA",GA,310503
2023-07-02 09:37:00,u_130,s_1121,/moms/new-arrivals,email,email,Black Friday 2023,desktop,"Atlanta, GA",GA,302570
2023-07-02 20:11:00,u_1456,s_3092,/moms/tops,direct,none,Always On,desktop,"Macon, GA",GA,310811
2023-07-02 20:57:00,u_893,s_4704,/sale/back-to-school,facebook,paid_social,None,desktop,"Macon, GA",GA,310051
2023-07-02 10:30:00,u_1198,s_581,/moms/activewear,instagram,paid_social,BTS 2024,desktop,"Atlanta, GA",GA,302522
2023-07-02 12:40:00,u_68,s_2024,/story/karen-lesac,google,cpc,Always On,tablet,"Atlanta, GA",GA,300840
2023-07-02 08:21:00,u_1068,s_3758,/story/karen-lesac,email,email,BTS 2024,mobile,"Savannah, GA",GA,314454
2023-07-02 13:14:00,u_1259,s_874,/girls/bottoms,instagram,paid_social,BTS 2024,desktop,"Atlanta, GA",GA,300675
2023-07-02 19:46:00,u_469,s_2085,/about,tiktok,paid_social,Black Friday 2023,mobile,"Savannah, GA",GA,314520
2023-07-02 10:26:00,u_194,s_5612,/about,email,email,None,desktop,"Macon, GA",GA,310744
2023-07-02 11:10:00,u_1440,s_2094,/girls/new-arrivals,facebook,paid_social,None,desktop,"Macon, GA",GA,310373
2023-07-02 16:13:00,u_852,s_117,/sale/back-to-school,direct,none,BTS 2023,mobile,"Macon, GA",GA,310803
2023-07-02 09:49:00,u_941,s_5927,/girls/bottoms,tiktok,paid_social,Black Friday 2023,mobile,"Augusta, GA",GA,309680
2023-07-02 09:56:00,u_646,s_640,/girls/new-arrivals,facebook,paid_social,Black Friday 2023,mobile,"Augusta, GA",GA,309944
2023-07-02 15:20:00,u_1203,s_340,/,direct,none,Black Friday 2023,tablet,"Macon, GA",GA,310359
2023-07-02 10:12:00,u_350,s_5457,/story/karen-lesac,google,cpc,Email Promo,mobile,"Atlanta, GA",GA,301904
2023-07-02 20:06:00,u_387,s_1032,/moms/tops,tiktok,paid_social,Email Promo,mobile,"Atlanta, GA",GA,302658
2023-07-02 09:39:00,u_1340,s_3921,/,email,email,Always On,tablet,"Atlanta, GA",GA,300280
2023-07-02 11:18:00,u_119,s_2947,/moms/tops,facebook,paid_social,None,tablet,"Atlanta, GA",GA,300695
2023-07-02 13:25:00,u_121,s_3243,/sale/black-friday,google,cpc,Black Friday 2023,tablet,"Atlanta, GA",GA,302257
2023-07-02 13:21:00,u_758,s_1443,/moms/new-arrivals,instagram,paid_social,Email Promo,desktop,"Savannah, GA",GA,314714
2023-07-02 11:12:00,u_1089,s_5053,/moms/new-arrivals,instagram,paid_social,BTS 2024,mobile,"Macon, GA",GA,310862
2023-07-02 18:11:00,u_489,s_4516,/sale,google,cpc,Black Friday 2023,desktop,"Augusta, GA",GA,308137
2023-07-02 18:08:00,u_800,s_4686,/,facebook,paid_social,None,desktop,"Augusta, GA",GA,309388
2023-07-02 19:58:00,u_1267,s_2174,/girls/new-arrivals,facebook,paid_social,BTS 2023,tablet,"Macon, GA",GA,310222
2023-07-02 08:06:00,u_146,s_3247,/girls/new-arrivals,facebook,paid_social,Always On,tablet,"Atlanta, GA",GA,302959
2023-07-02 15:38:00,u_723,s_1815,/moms/new-arrivals,google,cpc,Always On,mobile,"Savannah, GA",GA,313520
2023-07-02 14:09:00,u_1426,s_3528,/girls/bottoms,instagram,paid_social,Black Friday 2023,mobile,"Augusta, GA",GA,309981
2023-07-02 13:45:00,u_1146,s_478,/girls/dresses,tiktok,paid_social,Email Promo,desktop,"Savannah, GA",GA,314213
2023-07-02 13:08:00,u_524,s_1263,/girls/dresses,email,email,BTS 2023,desktop,"Atlanta, GA",GA,301567
2023-07-02 16:59:00,u_950,s_4985,/about,instagram,paid_social,Always On,mobile,"Macon, GA",GA,310374
2023-07-02 10:10:00,u_312,s_5595,/moms/activewear,instagram,paid_social,Always On,mobile,"Macon, GA",GA,310396
2023-07-02 21:50:00,u_88,s_2724,/,instagram,paid_social,BTS 2023,mobile,"Columbus, GA",GA,319752
2023-07-02 20:18:00,u_1017,s_2067,/story/karen-lesac,direct,none,Black Friday 2023,desktop,"Savannah, GA",GA,314122
2023-07-02 21:10:00,u_601,s_851,/girls/tops,google,cpc,BTS 2023,desktop,"Atlanta, GA",GA,301863
2023-07-02 17:28:00,u_72,s_2875,/sale/black-friday,facebook,paid_social,Black Friday 2023,mobile,"Atlanta, GA",GA,301925
2023-07-02 09:04:00,u_996,s_1367,/,direct,none,BTS 2024,desktop,"Macon, GA",GA,310711
2023-07-02 11:40:00,u_629,s_3194,/about,instagram,paid_social,Email Promo,desktop,"Macon, GA",GA,310019
2023-07-02 10:21:00,u_1233,s_4931,/sale/black-friday,google,cpc,Black Friday 2023,tablet,"Macon, GA",GA,310862
2023-07-02 08:58:00,u_551,s_4234,/sale,tiktok,paid_social,BTS 2023,desktop,"Savannah, GA",GA,313302
2023-07-02 12:06:00,u_275,s_5930,/moms/tops,tiktok,paid_social,Black Friday 2023,desktop,"Macon, GA",GA,310066
2023-07-02 09:47:00,u_62,s_4793,/,facebook,paid_social,Always On,desktop,"Augusta, GA",GA,309027
2023-07-02 17:31:00,u_919,s_110,/moms/new-arrivals,google,cpc,BTS 2023,desktop,"Savannah, GA",GA,314017
2023-07-02 12:56:00,u_549,s_1947,/moms/activewear,google,cpc,BTS 2023,desktop,"Atlanta, GA",GA,300208
2023-07-02 08:56:00,u_337,s_1605,/moms/new-arrivals,google,cpc,Always On,desktop,"Macon, GA",GA,310877
2023-07-02 18:35:00,u_1412,s_3455,/moms/tops,instagram,paid_social,Black Friday 2023,mobile,"Savannah, GA",GA,313259
2023-07-02 12:22:00,u_888,s_1687,/story/karen-lesac,google,cpc,BTS 2023,desktop,"Augusta, GA",GA,308543
2023-07-02 16:49:00,u_963,s_2805,/sale/back-to-school,tiktok,paid_social,Black Friday 2023,tablet,"Atlanta, GA",GA,302597
2023-07-02 12:46:00,u_625,s_3846,/girls/bottoms,tiktok,paid_social,Black Friday 2023,mobile,"Atlanta, GA",GA,301732
2023-07-02 20:29:00,u_418,s_5042,/girls/dresses,tiktok,paid_social,BTS 2023,mobile,"Macon, GA",GA,310146
2023-07-02 17:04:00,u_1493,s_5686,/girls/bottoms,email,email,Always On,mobile,"Atlanta, GA",GA,301623
2023-07-02 21:06:00,u_553,s_5639,/,facebook,paid_social,Email Promo,desktop,"Savannah, GA",GA,313513
2023-07-02 13:22:00,u_138,s_902,/girls/new-arrivals,tiktok,paid_social,BTS 2023,tablet,"Macon, GA",GA,310490
2023-07-02 20:21:00,u_1262,s_2592,/about,google,cpc,Always On,mobile,"Augusta, GA",GA,309589
2023-07-02 13:31:00,u_969,s_4598,/,direct,none,BTS 2023,desktop,"Atlanta, GA",GA,302066
2023-07-02 08:23:00,u_1498,s_3753,/girls/dresses,direct,none,Email Promo,mobile,"Savannah, GA",GA,314868
2023-07-02 16:38:00,u_900,s_1381,/sale/black-friday,google,cpc,Always On,mobile,"Augusta, GA",GA,309432
2023-07-02 12:18:00,u_994,s_233,/story/karen-lesac,google,cpc,BTS 2023,mobile,"Macon, GA",GA,310394
2023-07-02 08:26:00,u_793,s_4328,/about,direct,none,Email Promo,tablet,"Savannah, GA",GA,313988
2023-07-02 12:29:00,u_435,s_3774,/moms/activewear,google,cpc,BTS 2024,tablet,"Savannah, GA",GA,314072
2023-07-02 14:03:00,u_1086,s_1605,/story/karen-lesac,instagram,paid_social,Email Promo,tablet,"Atlanta, GA",GA,300924
2023-07-02 08:26:00,u_1418,s_2448,/girls/new-arrivals,direct,none,None,tablet,"Savannah, GA",GA,313475
2023-07-02 10:40:00,u_354,s_5351,/moms/new-arrivals,tiktok,paid_social,Email Promo,desktop,"Atlanta, GA",GA,300761
2023-07-02 16:53:00,u_1045,s_5474,/,direct,none,Email Promo,mobile,"Macon, GA",GA,310190
2023-07-02 11:52:00,u_1218,s_1103,/,instagram,paid_social,Black Friday 2023,tablet,"Atlanta, GA",GA,300626
2023-07-02 09:29:00,u_1271,s_4306,/moms/new-arrivals,facebook,paid_social,Email Promo,desktop,"Atlanta, GA",GA,302165
2023-07-02 17:07:00,u_1390,s_723,/girls/dresses,email,email,None,desktop,"Savannah, GA",GA,314252
2023-07-02 08:09:00,u_1281,s_1452,/girls/tops,tiktok,paid_social,BTS 2023,desktop,"Atlanta, GA",GA,302238
2023-07-02 11:57:00,u_673,s_1574,/girls/new-arrivals,email,email,Always On,mobile,"Macon, GA",GA,310688
2023-07-02 08:12:00,u_1187,s_4023,/about,tiktok,paid_social,BTS 2023,desktop,"Macon, GA",GA,310405
2023-07-02 10:31:00,u_200,s_77,/sale/black-friday,instagram,paid_social,BTS 2024,desktop,"Atlanta, GA",GA,301892
2023-07-02 16:45:00,u_1366,s_4803,/sale/back-to-school,google,cpc,Email Promo,mobile,"Savannah, GA",GA,313059
2023-07-02 11:23:00,u_148,s_5698,/girls/tops,tiktok,paid_social,Email Promo,desktop,"Macon, GA",GA,310465
2023-07-02 15:48:00,u_386,s_4314,/girls/bottoms,tiktok,paid_social,BTS 2024,mobile,"Atlanta, GA",GA,301757
2023-07-02 12:05:00,u_574,s_1267,/sale/back-to-school,direct,none,BTS 2023,tablet,"Columbus, GA",GA,318428
2023-07-02 12:25:00,u_1182,s_5536,/sale/black-friday,instagram,paid_social,Email Promo,tablet,"Atlanta, GA",GA,300867
2023-07-02 20:22:00,u_729,s_5991,/moms/tops,direct,none,Always On,mobile,"Augusta, GA",GA,309186
2023-07-02 12:17:00,u_1267,s_4187,/sale/back-to-school,email,email,Email Promo,desktop,"Augusta, GA",GA,308102
2023-07-02 21:45:00,u_609,s_138,/moms/tops,email,email,None,mobile,"Macon, GA",GA,310520
2023-07-02 15:58:00,u_11,s_518,/,google,cpc,Always On,mobile,"Macon, GA",GA,310158
2023-07-02 13:24:00,u_315,s_2340,/girls/bottoms,tiktok,paid_social,Email Promo,mobile,"Atlanta, GA",GA,301837
2023-07-02 13:52:00,u_1001,s_187,/moms/activewear,google,cpc,Black Friday 2023,tablet,"Columbus, GA",GA,319572
2023-07-02 09:20:00,u_116,s_3786,/sale/back-to-school,instagram,paid_social,Always On,tablet,"Augusta, GA",GA,309126
2023-07-02 12:59:00,u_442,s_2305,/girls/new-arrivals,instagram,paid_social,BTS 2023,desktop,"Atlanta, GA",GA,301311
2023-07-02 11:46:00,u_856,s_3855,/moms/activewear,tiktok,paid_social,Black Friday 2023,mobile,"Augusta, GA",GA,308385
2023-07-03 15:35:00,u_1211,s_1994,/story/karen-lesac,google,cpc,None,tablet,"Atlanta, GA",GA,300614
2023-07-03 12:17:00,u_217,s_5283,/moms/new-arrivals,instagram,paid_social,BTS 2023,tablet,"Columbus, GA",GA,318705
2023-07-03 08:00:00,u_1130,s_5111,/moms/tops,direct,none,BTS 2024,mobile,"Augusta, GA",GA,309569
2023-07-03 14:09:00,u_861,s_2060,/moms/tops,email,email,Black Friday 2023,desktop,"Columbus, GA",GA,318758
2023-07-03 20:39:00,u_588,s_4429,/,email,email,BTS 2024,tablet,"Augusta, GA",GA,308687
2023-07-03 19:20:00,u_870,s_5734,/story/karen-lesac,google,cpc,BTS 2024,desktop,"Augusta, GA",GA,309482
2023-07-03 13:56:00,u_1383,s_5496,/girls/tops,instagram,paid_social,Email Promo,mobile,"Augusta, GA",GA,309696
2023-07-03 11:10:00,u_243,s_3661,/about,tiktok,paid_social,Black Friday 2023,tablet,"Atlanta, GA",GA,301786
2023-07-03 19:58:00,u_1193,s_3174,/girls/dresses,instagram,paid_social,BTS 2023,mobile,"Savannah, GA",GA,314466
2023-07-03 13:34:00,u_1424,s_726,/sale/black-friday,email,email,Always On,mobile,"Macon, GA",GA,310663
2023-07-03 15:23:00,u_1034,s_40,/sale/back-to-school,facebook,paid_social,BTS 2024,tablet,"Atlanta, GA",GA,301062
2023-07-03 20:48:00,u_551,s_5046,/girls/tops,direct,none,BTS 2023,tablet,"Savannah, GA",GA,314693
2023-07-03 20:41:00,u_668,s_1979,/moms/activewear,tiktok,paid_social,None,tablet,"Columbus, GA",GA,318882
2023-07-03 21:13:00,u_130,s_3580,/girls/dresses,google,cpc,Black Friday 2023,desktop,"Macon, GA",GA,310313
2023-07-03 19:17:00,u_601,s_2431,/moms/new-arrivals,facebook,paid_social,Black Friday 2023,tablet,"Atlanta, GA",GA,300555
2023-07-03 21:23:00,u_1492,s_289,/story/karen-lesac,direct,none,None,tablet,"Savannah, GA",GA,314896
2023-07-03 20:14:00,u_570,s_269,/,facebook,paid_social,None,tablet,"Macon, GA",GA,310831
2023-07-03 12:10:00,u_485,s_1475,/girls/new-arrivals,direct,none,BTS 2023,mobile,"Augusta, GA",GA,308294
2023-07-03 10:38:00,u_430,s_3580,/girls/tops,tiktok,paid_social,BTS 2024,tablet,"Augusta, GA",GA,309861
2023-07-03 21:05:00,u_1201,s_1036,/girls/dresses,instagram,paid_social,Email Promo,mobile,"Savannah, GA",GA,314493
2023-07-03 20:09:00,u_272,s_4692,/story/karen-lesac,tiktok,paid_social,Email Promo,tablet,"Columbus, GA",GA,318998
2023-07-03 16:36:00,u_714,s_2017,/sale,instagram,paid_social,Always On,mobile,"Augusta, GA",GA,308285
2023-07-03 08:21:00,u_564,s_4479,/girls/new-arrivals,email,email,None,tablet,"Macon, GA",GA,310350
2023-07-03 15:35:00,u_1264,s_2468,/sale,tiktok,paid_social,Black Friday 2023,desktop,"Atlanta, GA",GA,302551
2023-07-03 17:58:00,u_1222,s_4616,/girls/dresses,facebook,paid_social,Always On,tablet,"Columbus, GA",GA,319701
2023-07-03 12:29:00,u_534,s_1445,/girls/dresses,instagram,paid_social,BTS 2023,desktop,"Atlanta, GA",GA,302279
2023-07-03 09:19:00,u_832,s_900,/sale/back-to-school,tiktok,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,313728
2023-07-03 12:00:00,u_1348,s_5847,/story/karen-lesac,email,email,None,mobile,"Augusta, GA",GA,308266
2023-07-03 10:17:00,u_1324,s_4674,/girls/tops,facebook,paid_social,Always On,tablet,"Macon, GA",GA,310890
2023-07-03 17:35:00,u_25,s_5969,/sale/back-to-school,direct,none,BTS 2023,desktop,"Columbus, GA",GA,318703
2023-07-03 11:04:00,u_214,s_135,/,email,email,None,mobile,"Columbus, GA",GA,319553
2023-07-03 18:45:00,u_471,s_3205,/moms/activewear,tiktok,paid_social,Black Friday 2023,mobile,"Augusta, GA",GA,309860
