date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2023-10-31,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,228.81,9387,327,3438,2130,1391,1030,633,Traffic,25-34,Moms & Daughters
2023-07-14,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,662.97,27478,561,9227,6722,4783,3724,3114,Video Views,25-34,Teen Daughters
2024-01-11,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,164.89,8852,139,3018,2484,1606,1339,1048,Video Views,13-17,Suburban Moms
2023-06-16,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,244.52,17082,444,10079,6084,4654,3195,2359,Traffic,25-34,Teen Daughters
2023-03-06,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,61.82,4138,58,1933,1170,947,750,632,Conversions,18-24,Teen Daughters
2023-06-03,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,167.83,9481,274,4955,3712,2526,1737,1437,Video Views,13-17,Suburban Moms
2024-04-16,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,329.23,17356,350,9289,7814,5759,4336,3930,Traffic,25-34,Suburban Moms
2023-07-08,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,191.94,10390,317,3266,2381,1599,1009,842,Traffic,18-24,Teen Daughters
2023-02-20,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,125.98,7033,196,2564,1925,1158,903,542,Conversions,35-44,Moms & Daughters
2024-03-26,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,645.07,44108,1459,21589,13380,10579,8726,7811,Video Views,13-17,Moms & Daughters
2024-06-18,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,272.93,13114,346,4603,4140,3141,2097,1723,Conversions,13-17,Suburban Moms
2024-04-27,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,202.6,13183,414,7444,6482,5429,4312,3751,Video Views,18-24,Suburban Moms
2023-10-20,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,139.51,5941,135,3200,2056,1303,966,756,Conversions,18-24,Suburban Moms
2024-03-14,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,331.62,22773,442,7901,6701,4596,2905,2750,Traffic,13-17,Suburban Moms
2023-01-31,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,238.68,16492,460,8644,5537,4524,2790,2272,Conversions,18-24,Suburban Moms
2023-09-29,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,198.91,11174,317,5723,4517,3858,3451,2091,Traffic,18-24,Moms & Daughters
2023-12-03,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,288.46,20168,441,9085,5550,3596,2803,2074,Conversions,25-34,Teen Daughters
2023-06-03,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,236.68,14291,393,5397,4845,3762,2560,1856,Traffic,13-17,Teen Daughters
2024-06-11,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,382.76,22844,748,11528,9783,5937,5168,3539,Video Views,13-17,Moms & Daughters
2024-02-26,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,303.7,17025,488,6916,5030,3603,2788,2536,Video Views,13-17,Suburban Moms
2024-06-28,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,606.79,37077,1277,12868,11508,9197,6555,4622,Conversions,35-44,Teen Daughters
2023-06-28,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,240.07,16611,166,6795,5735,4114,2736,2458,Conversions,13-17,Suburban Moms
2023-01-24,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,211.23,12771,397,7174,5184,4315,3300,2918,Traffic,18-24,Teen Daughters
2024-03-28,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,531.51,21385,420,10150,7657,5847,4719,4164,Traffic,25-34,Suburban Moms
2023-10-05,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,143.24,7683,143,2392,1607,1087,875,629,Video Views,35-44,Moms & Daughters
2023-08-15,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,344.39,14972,172,7878,7045,4396,3012,2707,Traffic,35-44,Teen Daughters
2023-12-10,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,1049.59,52590,1338,18329,16288,13120,8055,5561,Conversions,35-44,Suburban Moms
2023-08-20,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,327.19,17635,383,9939,6733,5532,4937,4095,Traffic,25-34,Suburban Moms
2023-12-27,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,363.13,22620,652,7274,4463,3442,2077,1655,Video Views,25-34,Moms & Daughters
2023-05-09,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,180.15,7435,263,2656,1684,1255,1033,695,Video Views,13-17,Suburban Moms
2024-01-15,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,206.33,10364,380,3132,2025,1384,1245,766,Traffic,18-24,Suburban Moms
2024-05-14,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,75.94,4942,135,2856,2173,1653,1399,1309,Conversions,25-34,Teen Daughters
2024-04-23,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,190.1,13268,374,4641,3481,2961,2286,1945,Video Views,35-44,Teen Daughters
2023-12-01,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,680.96,43909,860,18938,16206,12118,7717,5602,Conversions,25-34,Teen Daughters
2023-12-20,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,169.36,7711,136,3365,2103,1522,1275,941,Video Views,35-44,Moms & Daughters
2024-03-02,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,386.36,24538,392,8181,7192,6122,4447,3879,Conversions,18-24,Suburban Moms
2023-03-11,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,519.03,25803,689,7768,6635,4716,3853,3349,Traffic,25-34,Suburban Moms
2024-06-19,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,447.45,19848,568,6778,4956,3503,2991,1949,Traffic,35-44,Teen Daughters
2024-02-04,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,302.09,20973,455,11841,9402,7827,5428,4416,Conversions,25-34,Moms & Daughters
2023-05-27,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,148.1,7298,252,2727,2126,1906,1340,1092,Conversions,18-24,Teen Daughters
2023-05-23,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,48.57,2854,68,1407,1228,917,645,494,Video Views,18-24,Suburban Moms
2023-07-23,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,168.4,10696,315,3893,2454,1479,890,567,Traffic,35-44,Teen Daughters
2024-06-16,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,231.4,10885,405,5736,4328,3099,2049,1691,Conversions,25-34,Teen Daughters
2024-02-20,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,98.14,5041,161,2532,1940,1554,1190,1013,Conversions,18-24,Teen Daughters
2024-03-28,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,348.36,16856,271,5234,4530,3517,2384,2167,Video Views,18-24,Teen Daughters
2023-09-28,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,15.57,1054,40,468,384,257,203,127,Traffic,35-44,Teen Daughters
2023-01-03,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,115.05,5158,66,2624,1953,1177,997,814,Traffic,35-44,Suburban Moms
2023-12-28,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,93.95,4766,80,2113,1323,1074,738,574,Conversions,18-24,Suburban Moms
2023-11-06,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,267.35,15501,357,7355,5416,3596,2459,1732,Traffic,35-44,Moms & Daughters
2023-07-28,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,764.88,34134,1161,19204,14524,11698,9895,8189,Traffic,25-34,Suburban Moms
2023-08-15,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,421.78,23316,281,9313,5636,3459,2798,2640,Video Views,18-24,Suburban Moms
2024-01-31,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,221.56,10710,340,3861,3126,2720,2341,1429,Video Views,18-24,Teen Daughters
2023-03-09,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,238.38,13116,394,6604,5646,4904,3858,2965,Video Views,13-17,Suburban Moms
2024-02-14,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,269.17,15947,337,5045,4275,3119,2570,2082,Video Views,25-34,Teen Daughters
2023-11-22,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,304.27,20802,768,12106,7662,6560,5690,3774,Traffic,13-17,Moms & Daughters
2023-10-24,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,88.24,4204,46,1275,971,853,728,462,Video Views,13-17,Suburban Moms
2023-04-09,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,461.78,24613,248,10867,7652,5868,3642,3305,Video Views,35-44,Suburban Moms
2023-09-25,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,100.41,6734,235,3877,2435,2187,1406,1271,Video Views,25-34,Moms & Daughters
2023-04-18,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,53.42,2141,68,1157,736,530,341,317,Conversions,35-44,Moms & Daughters
2024-01-29,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,111.37,7747,264,3265,2438,1529,1122,1062,Video Views,18-24,Suburban Moms
2023-02-02,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,206.61,9342,175,3584,2957,2300,1850,1518,Conversions,13-17,Suburban Moms
2023-03-30,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,178.9,7723,81,4472,3854,2726,1717,1437,Conversions,18-24,Teen Daughters
2024-04-06,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,177.76,11548,191,6285,3994,2571,1816,1610,Traffic,25-34,Suburban Moms
2023-03-05,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,13.52,692,8,368,272,230,205,135,Video Views,13-17,Teen Daughters
2023-04-16,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,206.57,8952,286,3950,2706,1763,1439,1084,Conversions,25-34,Moms & Daughters
2024-02-16,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,231.11,16000,165,8671,5215,3522,3098,2329,Traffic,13-17,Suburban Moms
2023-07-20,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,235.98,12951,489,7169,6146,3994,3475,2563,Traffic,13-17,Teen Daughters
2023-12-09,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,458.53,25370,511,14250,10240,8307,7062,4635,Traffic,18-24,Moms & Daughters
2023-04-05,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,280.19,13003,243,5776,3909,2703,2119,1815,Conversions,25-34,Moms & Daughters
2023-11-22,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,534.56,22735,742,7427,4862,4146,3549,2669,Video Views,35-44,Teen Daughters
2023-05-26,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,227.77,13501,477,4564,2742,2462,1809,1128,Video Views,13-17,Moms & Daughters
2024-05-14,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,528.39,35178,1230,18750,11930,9027,6638,4515,Traffic,35-44,Moms & Daughters
2023-02-13,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,112.76,7483,85,4043,2942,2565,2052,1349,Traffic,18-24,Moms & Daughters
2023-10-14,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,155.42,6737,119,3793,3267,2886,1761,1611,Traffic,18-24,Moms & Daughters
2023-10-05,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,489.05,32730,890,10288,7517,5456,4663,3869,Conversions,35-44,Suburban Moms
2024-06-23,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,365.33,23335,367,12946,10839,8870,5809,4137,Video Views,25-34,Teen Daughters
2023-09-26,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,249.68,11996,403,6149,3704,3185,2408,2226,Traffic,35-44,Teen Daughters
2023-11-11,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,320.77,14389,398,6321,4439,3153,2083,1793,Traffic,13-17,Teen Daughters
2024-02-21,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,196.15,11317,207,4567,3459,2561,1852,1517,Video Views,35-44,Suburban Moms
2023-10-10,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,218.68,11368,379,5795,3759,2783,1771,1314,Traffic,25-34,Moms & Daughters
2024-01-03,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,163.83,7856,202,2626,2061,1745,1532,1257,Traffic,35-44,Suburban Moms
2023-02-24,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,204.74,12268,421,6578,4678,4119,2490,1886,Conversions,13-17,Moms & Daughters
2023-10-28,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,376.63,17874,542,9050,7335,6282,5435,5143,Video Views,25-34,Suburban Moms
2023-05-02,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,81.61,5227,66,2793,2227,1515,1307,820,Video Views,18-24,Suburban Moms
2024-03-04,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,227.15,15391,449,5552,4657,2980,2513,1538,Conversions,13-17,Teen Daughters
2023-07-29,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,780.93,33175,680,14991,9920,6481,4504,2861,Conversions,18-24,Moms & Daughters
2024-05-31,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,198.52,8623,122,2652,1679,1124,942,568,Conversions,13-17,Suburban Moms
2024-06-09,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,242.74,11139,266,5907,4891,4067,2693,2014,Video Views,25-34,Suburban Moms
2023-01-18,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,309.81,18157,219,7660,6091,4403,3958,3418,Traffic,13-17,Moms & Daughters
2023-03-12,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,277.15,13960,230,6913,6040,5392,4013,3005,Video Views,35-44,Teen Daughters
2024-04-10,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,300.89,19036,313,9944,6185,4633,3087,2274,Traffic,13-17,Moms & Daughters
2023-05-04,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,338.5,19699,749,11150,7695,6097,4352,3945,Conversions,35-44,Teen Daughters
2023-04-27,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,261.81,12599,461,4153,3350,2142,1912,1180,Video Views,18-24,Teen Daughters
2024-03-28,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,290.19,17103,660,7129,5529,3962,3449,3225,Conversions,13-17,Suburban Moms
2023-07-31,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,418.82,17230,203,6199,4380,3627,2518,2183,Traffic,25-34,Suburban Moms
2024-06-10,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,209.22,11047,287,5953,4135,2494,1626,1189,Video Views,18-24,Moms & Daughters
2023-07-22,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,153.76,8037,236,2629,1614,1014,843,641,Video Views,13-17,Moms & Daughters
2023-07-30,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,883.0,57143,1991,24462,18570,12550,9274,8682,Conversions,35-44,Teen Daughters
2024-05-17,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,205.29,12953,212,5165,3611,3005,2223,1901,Conversions,35-44,Moms & Daughters
2023-07-29,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,294.03,13969,194,5812,3780,2839,2328,2012,Traffic,35-44,Teen Daughters
2024-04-27,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,911.95,62026,2118,20757,17458,12350,10796,8399,Traffic,25-34,Teen Daughters
2024-04-01,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,378.69,18642,591,9983,8055,5118,3651,3249,Traffic,13-17,Teen Daughters
2024-06-28,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,249.32,14712,216,7290,6505,5048,3340,2215,Traffic,35-44,Moms & Daughters
2023-10-22,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,304.72,14978,559,8237,6794,6076,3693,3493,Conversions,35-44,Moms & Daughters
2023-04-05,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,323.63,22014,338,7761,4905,3572,2156,1581,Video Views,25-34,Teen Daughters
2023-11-16,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,268.37,17706,180,5722,4381,3753,2683,2444,Video Views,13-17,Suburban Moms
2024-01-21,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,170.31,9982,103,3664,2463,2202,1698,1024,Video Views,25-34,Suburban Moms
2023-02-17,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,271.63,14460,231,5921,4955,4199,2559,2389,Traffic,25-34,Moms & Daughters
2023-11-12,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,517.48,23712,512,12235,7684,6213,3980,3753,Traffic,18-24,Moms & Daughters
2023-07-11,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,135.9,6269,184,2511,1899,1515,1321,1159,Traffic,13-17,Teen Daughters
2024-06-14,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,397.6,25628,630,8875,5943,5332,3755,2338,Conversions,35-44,Suburban Moms
2024-06-14,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,225.15,11898,349,4799,3295,2304,1598,1048,Video Views,25-34,Moms & Daughters
2023-01-22,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,43.67,2889,87,1322,1122,1001,723,523,Traffic,25-34,Teen Daughters
2023-05-18,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,367.93,18366,297,11017,9884,6678,5626,4983,Conversions,35-44,Suburban Moms
2024-04-28,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,311.42,18581,715,5823,5051,3679,2406,1534,Conversions,25-34,Suburban Moms
2023-12-13,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,255.05,17163,435,9041,7925,6827,5193,3386,Video Views,13-17,Moms & Daughters
2024-03-03,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,84.87,3618,43,1264,1101,710,467,380,Traffic,25-34,Moms & Daughters
2023-01-07,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,468.34,22547,839,8068,5430,4645,3584,2286,Video Views,25-34,Moms & Daughters
