order_id,order_datetime,user_id,dma_name,state,zip_code,product_category,size,quantity,unit_price,unit_cost,discount_per_unit,line_revenue,promo_flag
ORD_20230102_9067,2023-01-02 15:23:00,u_200,"Atlanta, GA",GA,300604,Girls Tops,M (8-10),1,27,11.39,0,27,0
ORD_20230102_7007,2023-01-02 13:23:00,u_902,"Augusta, GA",GA,309699,Girls Bottoms,M (8-10),1,28,10.46,0,28,0
ORD_20230102_6464,2023-01-02 14:18:00,u_1340,"Atlanta, GA",GA,301617,Girls Tops,L (12-14),1,25,11.24,0,25,0
ORD_20230102_1094,2023-01-02 18:33:00,u_1065,"Macon, GA",GA,310202,Girls Dresses,L (12-14),2,34,13.52,0,68,0
ORD_20230102_6072,2023-01-02 19:21:00,u_167,"Macon, GA",GA,310616,Girls Tops,L (12-14),1,22,9.96,15,7,1
ORD_20230102_9697,2023-01-02 10:31:00,u_1284,"Atlanta, GA",GA,301953,Girls Bottoms,M (8-10),3,25,12.5,10,45,1
ORD_20230103_2098,2023-01-03 11:01:00,u_1274,"Augusta, GA",GA,309734,Girls Bottoms,XS (4-5),2,24,9.28,0,48,0
ORD_20230103_5883,2023-01-03 13:37:00,u_242,"Augusta, GA",GA,308476,Girls Dresses,M (8-10),1,32,14.0,0,32,0
ORD_20230103_7733,2023-01-03 09:31:00,u_382,"Atlanta, GA",GA,302749,Girls Bottoms,M (8-10),1,25,12.92,20,5,1
ORD_20230103_2145,2023-01-03 20:52:00,u_1174,"Augusta, GA",GA,308928,Girls Tops,S (6-7),2,26,9.5,0,52,0
ORD_20230103_4154,2023-01-03 21:17:00,u_460,"Savannah, GA",GA,313878,Girls Bottoms,M (8-10),1,29,11.33,20,9,1
ORD_20230103_4154,2023-01-03 21:17:00,u_460,"Savannah, GA",GA,314368,Girls Dresses,M (8-10),1,38,15.54,20,18,1
ORD_20230103_7898,2023-01-03 12:30:00,u_74,"Atlanta, GA",GA,301130,Girls Bottoms,XS (4-5),1,29,14.65,10,19,1
ORD_20230103_3774,2023-01-03 14:51:00,u_391,"Macon, GA",GA,310718,Girls Tops,S (6-7),3,20,9.48,10,30,1
ORD_20230103_3774,2023-01-03 14:51:00,u_391,"Macon, GA",GA,310999,Girls Dresses,S (6-7),1,38,18.19,0,38,0
ORD_20230103_4685,2023-01-03 19:26:00,u_411,"Savannah, GA",GA,313570,Girls Bottoms,XS (4-5),2,26,9.14,15,22,1
ORD_20230103_4685,2023-01-03 19:26:00,u_411,"Savannah, GA",GA,313790,Girls Bottoms,L (12-14),2,25,9.3,0,50,0
ORD_20230103_8081,2023-01-03 15:21:00,u_1074,"Savannah, GA",GA,313478,Girls Tops,S (6-7),1,20,10.24,0,20,0
ORD_20230103_8081,2023-01-03 15:21:00,u_1074,"Savannah, GA",GA,314919,Girls Tops,S (6-7),3,19,9.64,10,27,1
ORD_20230103_1229,2023-01-03 21:39:00,u_177,"Atlanta, GA",GA,301906,Girls Dresses,XS (4-5),3,32,13.23,10,66,1
ORD_20230103_1229,2023-01-03 21:39:00,u_177,"Atlanta, GA",GA,301185,Girls Bottoms,M (8-10),1,27,12.44,0,27,0
ORD_20230103_8464,2023-01-03 17:48:00,u_1439,"Columbus, GA",GA,318011,Girls Tops,L (12-14),1,19,9.06,10,9,1
ORD_20230103_8464,2023-01-03 17:48:00,u_1439,"Columbus, GA",GA,318247,Girls Bottoms,L (12-14),1,30,12.03,0,30,0
ORD_20230103_3579,2023-01-03 21:07:00,u_916,"Savannah, GA",GA,313897,Girls Dresses,M (8-10),1,34,14.33,0,34,0
ORD_20230103_3579,2023-01-03 21:07:00,u_916,"Savannah, GA",GA,314241,Girls Bottoms,L (12-14),2,25,11.37,15,20,1
ORD_20230103_8714,2023-01-03 20:27:00,u_928,"Augusta, GA",GA,309698,Girls Bottoms,M (8-10),1,26,9.68,10,16,1
ORD_20230103_5330,2023-01-03 17:02:00,u_1076,"Macon, GA",GA,310349,Girls Bottoms,L (12-14),1,27,10.89,15,12,1
ORD_20230103_3336,2023-01-03 12:52:00,u_100,"Savannah, GA",GA,313461,Girls Bottoms,M (8-10),1,25,13.34,20,5,1
ORD_20230103_1349,2023-01-03 15:30:00,u_286,"Augusta, GA",GA,308101,Girls Tops,XS (4-5),1,21,9.18,15,6,1
ORD_20230103_7169,2023-01-03 10:57:00,u_1304,"Augusta, GA",GA,309677,Girls Bottoms,M (8-10),1,26,10.83,0,26,0
ORD_20230103_6133,2023-01-03 20:58:00,u_633,"Augusta, GA",GA,309804,Girls Dresses,M (8-10),2,35,18.99,20,30,1
ORD_20230103_6133,2023-01-03 20:58:00,u_633,"Augusta, GA",GA,308888,Girls Bottoms,XS (4-5),1,26,13.95,15,11,1
ORD_20230104_8891,2023-01-04 20:03:00,u_525,"Macon, GA",GA,310988,Girls Dresses,L (12-14),3,39,14.38,20,57,1
ORD_20230104_3748,2023-01-04 18:11:00,u_1265,"Columbus, GA",GA,319948,Girls Tops,M (8-10),1,24,9.2,0,24,0
ORD_20230104_9645,2023-01-04 15:39:00,u_1210,"Atlanta, GA",GA,302536,Girls Bottoms,M (8-10),1,24,9.93,0,24,0
ORD_20230104_9645,2023-01-04 15:39:00,u_1210,"Atlanta, GA",GA,300360,Girls Tops,L (12-14),2,26,10.1,0,52,0
ORD_20230104_1247,2023-01-04 14:13:00,u_1326,"Macon, GA",GA,310134,Girls Bottoms,L (12-14),1,29,11.37,15,14,1
ORD_20230104_2140,2023-01-04 17:44:00,u_1133,"Macon, GA",GA,310429,Girls Dresses,S (6-7),1,38,14.25,0,38,0
ORD_20230104_7484,2023-01-04 18:06:00,u_88,"Savannah, GA",GA,314120,Girls Tops,L (12-14),2,27,10.54,0,54,0
ORD_20230104_2066,2023-01-04 19:08:00,u_109,"Macon, GA",GA,310646,Girls Dresses,M (8-10),1,39,17.95,15,24,1
ORD_20230104_2066,2023-01-04 19:08:00,u_109,"Macon, GA",GA,310833,Girls Tops,M (8-10),1,26,12.26,0,26,0
ORD_20230104_3259,2023-01-04 12:29:00,u_985,"Atlanta, GA",GA,301617,Girls Bottoms,L (12-14),1,27,10.43,10,17,1
ORD_20230104_3259,2023-01-04 12:29:00,u_985,"Atlanta, GA",GA,302727,Girls Bottoms,XS (4-5),1,23,11.03,0,23,0
ORD_20230104_9882,2023-01-04 15:36:00,u_37,"Macon, GA",GA,310001,Girls Dresses,L (12-14),1,37,18.46,0,37,0
ORD_20230104_7275,2023-01-04 21:03:00,u_9,"Atlanta, GA",GA,302179,Girls Bottoms,M (8-10),1,29,13.46,15,14,1
ORD_20230104_4812,2023-01-04 15:23:00,u_410,"Macon, GA",GA,310525,Girls Tops,L (12-14),1,25,10.6,0,25,0
ORD_20230104_4143,2023-01-04 18:40:00,u_1333,"Augusta, GA",GA,308779,Girls Tops,XS (4-5),1,27,9.62,20,7,1
ORD_20230104_4902,2023-01-04 09:29:00,u_276,"Columbus, GA",GA,319811,Girls Dresses,S (6-7),2,35,14.03,0,70,0
ORD_20230104_1103,2023-01-04 21:23:00,u_266,"Augusta, GA",GA,309954,Girls Tops,M (8-10),2,19,9.63,10,18,1
ORD_20230104_1103,2023-01-04 21:23:00,u_266,"Augusta, GA",GA,308717,Girls Tops,XS (4-5),1,25,11.73,0,25,0
ORD_20230104_1103,2023-01-04 21:23:00,u_266,"Augusta, GA",GA,309025,Girls Bottoms,S (6-7),1,26,10.26,15,11,1
ORD_20230104_7157,2023-01-04 13:50:00,u_630,"Macon, GA",GA,310760,Girls Dresses,M (8-10),3,39,20.79,15,72,1
ORD_20230104_2170,2023-01-04 14:10:00,u_851,"Atlanta, GA",GA,300905,Girls Dresses,M (8-10),1,31,14.38,15,16,1
ORD_20230104_2170,2023-01-04 14:10:00,u_851,"Atlanta, GA",GA,300665,Girls Tops,M (8-10),1,27,10.73,0,27,0
ORD_20230104_4112,2023-01-04 09:24:00,u_1463,"Augusta, GA",GA,308942,Girls Bottoms,XS (4-5),1,25,10.95,0,25,0
ORD_20230104_9911,2023-01-04 21:42:00,u_114,"Columbus, GA",GA,318671,Girls Bottoms,S (6-7),1,31,11.36,0,31,0
ORD_20230105_9756,2023-01-05 17:31:00,u_164,"Columbus, GA",GA,319666,Girls Dresses,L (12-14),2,32,11.32,0,64,0
ORD_20230105_9756,2023-01-05 17:31:00,u_164,"Columbus, GA",GA,319976,Girls Tops,L (12-14),1,26,12.23,0,26,0
ORD_20230105_3754,2023-01-05 21:09:00,u_1185,"Atlanta, GA",GA,302831,Girls Bottoms,XS (4-5),1,31,13.57,15,16,1
ORD_20230105_3613,2023-01-05 16:58:00,u_43,"Augusta, GA",GA,308071,Girls Dresses,S (6-7),1,39,20.01,15,24,1
ORD_20230105_3613,2023-01-05 16:58:00,u_43,"Augusta, GA",GA,308758,Girls Bottoms,L (12-14),1,26,12.44,10,16,1
ORD_20230105_7372,2023-01-05 15:34:00,u_734,"Atlanta, GA",GA,302198,Girls Bottoms,S (6-7),1,27,14.16,10,17,1
ORD_20230105_7372,2023-01-05 15:34:00,u_734,"Atlanta, GA",GA,300439,Girls Tops,S (6-7),1,24,11.64,0,24,0
ORD_20230105_7372,2023-01-05 15:34:00,u_734,"Atlanta, GA",GA,301043,Girls Tops,S (6-7),3,26,9.21,15,33,1
ORD_20230105_5971,2023-01-05 15:28:00,u_1102,"Atlanta, GA",GA,302045,Girls Tops,L (12-14),1,24,10.09,0,24,0
ORD_20230105_8868,2023-01-05 18:00:00,u_798,"Columbus, GA",GA,318004,Girls Dresses,M (8-10),2,37,17.21,20,34,1
ORD_20230105_1038,2023-01-05 13:50:00,u_149,"Macon, GA",GA,310316,Girls Bottoms,L (12-14),1,31,11.27,0,31,0
ORD_20230105_1038,2023-01-05 13:50:00,u_149,"Macon, GA",GA,310136,Girls Bottoms,S (6-7),1,30,11.69,0,30,0
ORD_20230105_4485,2023-01-05 08:00:00,u_1451,"Savannah, GA",GA,314001,Girls Bottoms,L (12-14),1,23,10.25,0,23,0
ORD_20230105_4485,2023-01-05 08:00:00,u_1451,"Savannah, GA",GA,314402,Girls Dresses,M (8-10),3,38,16.05,15,69,1
ORD_20230105_4192,2023-01-05 18:34:00,u_271,"Columbus, GA",GA,319096,Girls Bottoms,S (6-7),1,27,14.47,15,12,1
ORD_20230105_4192,2023-01-05 18:34:00,u_271,"Columbus, GA",GA,319998,Girls Dresses,L (12-14),1,32,14.6,20,12,1
ORD_20230105_2264,2023-01-05 09:23:00,u_700,"Atlanta, GA",GA,300485,Girls Tops,S (6-7),1,27,9.45,0,27,0
ORD_20230105_4358,2023-01-05 15:41:00,u_703,"Macon, GA",GA,310651,Girls Tops,L (12-14),1,20,9.78,0,20,0
ORD_20230105_4337,2023-01-05 11:38:00,u_441,"Augusta, GA",GA,308157,Girls Tops,S (6-7),1,24,10.07,15,9,1
ORD_20230105_4911,2023-01-05 12:12:00,u_645,"Augusta, GA",GA,309071,Girls Tops,M (8-10),2,27,12.26,0,54,0
ORD_20230105_9129,2023-01-05 13:45:00,u_239,"Atlanta, GA",GA,300701,Girls Tops,M (8-10),1,26,14.0,0,26,0
ORD_20230105_2515,2023-01-05 16:55:00,u_111,"Columbus, GA",GA,318971,Girls Dresses,L (12-14),2,32,16.75,15,34,1
ORD_20230105_2515,2023-01-05 16:55:00,u_111,"Columbus, GA",GA,319607,Girls Bottoms,XS (4-5),2,27,13.43,10,34,1
ORD_20230105_1072,2023-01-05 13:42:00,u_150,"Columbus, GA",GA,319443,Girls Bottoms,S (6-7),1,30,10.78,20,10,1
ORD_20230105_9754,2023-01-05 12:05:00,u_651,"Columbus, GA",GA,319724,Girls Bottoms,XS (4-5),1,30,13.3,0,30,0
ORD_20230105_8035,2023-01-05 18:02:00,u_559,"Savannah, GA",GA,314331,Girls Dresses,XS (4-5),2,33,17.32,20,26,1
ORD_20230106_1402,2023-01-06 16:07:00,u_548,"Columbus, GA",GA,318676,Girls Tops,XS (4-5),1,27,12.8,15,12,1
ORD_20230106_3675,2023-01-06 17:01:00,u_848,"Columbus, GA",GA,318313,Girls Tops,XS (4-5),1,24,13.19,20,4,1
ORD_20230106_3675,2023-01-06 17:01:00,u_848,"Columbus, GA",GA,319029,Girls Tops,S (6-7),3,27,13.02,0,81,0
ORD_20230106_3699,2023-01-06 18:38:00,u_1448,"Macon, GA",GA,310962,Girls Tops,M (8-10),2,22,7.94,10,24,1
ORD_20230106_1336,2023-01-06 08:38:00,u_1377,"Columbus, GA",GA,319634,Girls Dresses,M (8-10),3,32,13.02,10,66,1
ORD_20230106_6630,2023-01-06 09:00:00,u_146,"Savannah, GA",GA,313660,Girls Tops,XS (4-5),1,24,11.07,0,24,0
ORD_20230106_7629,2023-01-06 08:39:00,u_455,"Atlanta, GA",GA,300823,Girls Bottoms,S (6-7),2,29,10.86,0,58,0
ORD_20230106_5632,2023-01-06 10:51:00,u_893,"Augusta, GA",GA,309124,Girls Bottoms,L (12-14),1,28,13.34,0,28,0
ORD_20230106_2408,2023-01-06 14:15:00,u_689,"Atlanta, GA",GA,301889,Girls Tops,XS (4-5),2,19,7.99,0,38,0
ORD_20230106_2855,2023-01-06 17:34:00,u_886,"Columbus, GA",GA,319823,Girls Tops,M (8-10),1,21,8.29,0,21,0
ORD_20230106_2855,2023-01-06 17:34:00,u_886,"Columbus, GA",GA,318289,Girls Bottoms,L (12-14),1,26,9.19,20,6,1
ORD_20230106_9298,2023-01-06 20:49:00,u_207,"Macon, GA",GA,310176,Girls Bottoms,L (12-14),1,27,10.71,0,27,0
ORD_20230106_3404,2023-01-06 18:51:00,u_271,"Augusta, GA",GA,308700,Girls Tops,S (6-7),1,24,10.15,0,24,0
ORD_20230106_8388,2023-01-06 09:02:00,u_1359,"Atlanta, GA",GA,301321,Girls Dresses,XS (4-5),1,31,16.94,0,31,0
ORD_20230106_8388,2023-01-06 09:02:00,u_1359,"Atlanta, GA",GA,302041,Girls Dresses,XS (4-5),3,32,17.27,10,66,1
ORD_20230106_8388,2023-01-06 09:02:00,u_1359,"Atlanta, GA",GA,300936,Girls Tops,M (8-10),1,25,12.3,15,10,1
ORD_20230106_7538,2023-01-06 16:39:00,u_1451,"Columbus, GA",GA,319264,Girls Tops,XS (4-5),2,27,9.92,10,34,1
ORD_20230106_7538,2023-01-06 16:39:00,u_1451,"Columbus, GA",GA,318264,Girls Bottoms,M (8-10),1,25,12.41,0,25,0
ORD_20230106_4874,2023-01-06 11:35:00,u_68,"Savannah, GA",GA,313576,Girls Tops,S (6-7),1,26,11.88,20,6,1
ORD_20230106_4874,2023-01-06 11:35:00,u_68,"Savannah, GA",GA,313676,Girls Bottoms,S (6-7),1,28,10.5,0,28,0
ORD_20230106_4874,2023-01-06 11:35:00,u_68,"Savannah, GA",GA,314513,Girls Dresses,L (12-14),2,36,17.86,10,52,1
ORD_20230106_7042,2023-01-06 11:49:00,u_1164,"Macon, GA",GA,310458,Girls Dresses,M (8-10),1,38,20.7,0,38,0
ORD_20230106_7042,2023-01-06 11:49:00,u_1164,"Macon, GA",GA,310411,Girls Bottoms,M (8-10),1,24,12.62,0,24,0
ORD_20230106_7042,2023-01-06 11:49:00,u_1164,"Macon, GA",GA,310630,Girls Bottoms,S (6-7),1,29,11.2,0,29,0
ORD_20230106_4820,2023-01-06 15:38:00,u_783,"Atlanta, GA",GA,300001,Girls Bottoms,M (8-10),1,23,10.55,20,3,1
ORD_20230106_9679,2023-01-06 15:16:00,u_435,"Savannah, GA",GA,314446,Girls Dresses,XS (4-5),1,39,20.26,20,19,1
ORD_20230106_8224,2023-01-06 12:23:00,u_1278,"Augusta, GA",GA,309255,Girls Tops,M (8-10),3,22,8.38,20,6,1
ORD_20230106_8224,2023-01-06 12:23:00,u_1278,"Augusta, GA",GA,308426,Girls Dresses,M (8-10),1,38,16.49,20,18,1
ORD_20230107_9351,2023-01-07 16:01:00,u_243,"Columbus, GA",GA,319258,Girls Dresses,L (12-14),1,33,12.71,10,23,1
ORD_20230107_9214,2023-01-07 10:42:00,u_323,"Savannah, GA",GA,314115,Girls Dresses,S (6-7),3,32,11.36,0,96,0
ORD_20230107_9214,2023-01-07 10:42:00,u_323,"Savannah, GA",GA,314018,Girls Tops,M (8-10),1,25,8.88,0,25,0
ORD_20230107_9214,2023-01-07 10:42:00,u_323,"Savannah, GA",GA,313245,Girls Tops,L (12-14),3,21,9.56,0,63,0
ORD_20230107_6995,2023-01-07 16:23:00,u_622,"Macon, GA",GA,310342,Girls Tops,L (12-14),2,24,11.61,10,28,1
ORD_20230107_3701,2023-01-07 14:08:00,u_241,"Columbus, GA",GA,318644,Girls Dresses,XS (4-5),2,36,15.18,20,32,1
ORD_20230107_3701,2023-01-07 14:08:00,u_241,"Columbus, GA",GA,318840,Girls Bottoms,M (8-10),1,24,10.54,0,24,0
ORD_20230107_9021,2023-01-07 14:35:00,u_624,"Atlanta, GA",GA,300988,Girls Tops,S (6-7),1,24,10.32,20,4,1
ORD_20230107_9379,2023-01-07 18:02:00,u_243,"Atlanta, GA",GA,300328,Girls Tops,XS (4-5),1,20,8.03,15,5,1
ORD_20230107_6740,2023-01-07 13:40:00,u_242,"Macon, GA",GA,310721,Girls Bottoms,M (8-10),2,30,16.04,15,30,1
ORD_20230107_6740,2023-01-07 13:40:00,u_242,"Macon, GA",GA,310855,Girls Dresses,L (12-14),1,32,14.92,10,22,1
ORD_20230107_6740,2023-01-07 13:40:00,u_242,"Macon, GA",GA,310907,Girls Tops,XS (4-5),1,25,11.05,0,25,0
ORD_20230107_5137,2023-01-07 18:02:00,u_560,"Macon, GA",GA,310333,Girls Tops,S (6-7),1,19,8.27,0,19,0
ORD_20230107_5137,2023-01-07 18:02:00,u_560,"Macon, GA",GA,310595,Girls Bottoms,L (12-14),1,29,10.94,0,29,0
ORD_20230107_5924,2023-01-07 09:10:00,u_1054,"Augusta, GA",GA,308438,Girls Bottoms,L (12-14),1,27,12.46,0,27,0
ORD_20230107_5924,2023-01-07 09:10:00,u_1054,"Augusta, GA",GA,309801,Girls Bottoms,S (6-7),1,27,9.74,20,7,1
ORD_20230107_5630,2023-01-07 14:47:00,u_1269,"Savannah, GA",GA,314787,Girls Bottoms,S (6-7),1,27,11.89,10,17,1
ORD_20230107_9096,2023-01-07 15:47:00,u_605,"Savannah, GA",GA,313622,Girls Tops,XS (4-5),1,20,8.97,10,10,1
ORD_20230107_1951,2023-01-07 19:41:00,u_1482,"Macon, GA",GA,310354,Girls Dresses,M (8-10),3,38,20.52,0,114,0
ORD_20230107_1951,2023-01-07 19:41:00,u_1482,"Macon, GA",GA,310911,Girls Dresses,S (6-7),1,39,17.03,0,39,0
ORD_20230107_7709,2023-01-07 12:38:00,u_764,"Macon, GA",GA,310472,Girls Dresses,L (12-14),2,31,15.28,15,32,1
ORD_20230107_7709,2023-01-07 12:38:00,u_764,"Macon, GA",GA,310834,Girls Dresses,L (12-14),2,34,13.85,15,38,1
ORD_20230107_5978,2023-01-07 12:25:00,u_321,"Augusta, GA",GA,308695,Girls Tops,S (6-7),1,19,8.96,0,19,0
ORD_20230107_6666,2023-01-07 20:19:00,u_553,"Augusta, GA",GA,309734,Girls Dresses,S (6-7),3,35,19.2,20,45,1
ORD_20230107_2824,2023-01-07 17:57:00,u_1107,"Columbus, GA",GA,319169,Girls Tops,XS (4-5),2,25,10.96,10,30,1
ORD_20230107_3541,2023-01-07 12:12:00,u_634,"Augusta, GA",GA,308616,Girls Dresses,XS (4-5),1,32,14.96,15,17,1
ORD_20230107_2413,2023-01-07 14:29:00,u_352,"Savannah, GA",GA,314985,Girls Dresses,L (12-14),1,39,16.57,15,24,1
ORD_20230107_2413,2023-01-07 14:29:00,u_352,"Savannah, GA",GA,313785,Girls Tops,S (6-7),1,26,13.53,15,11,1
ORD_20230107_6988,2023-01-07 21:37:00,u_562,"Augusta, GA",GA,308915,Girls Tops,S (6-7),1,25,10.96,15,10,1
ORD_20230107_9449,2023-01-07 08:37:00,u_709,"Savannah, GA",GA,313300,Girls Bottoms,S (6-7),2,29,11.07,0,58,0
ORD_20230107_5661,2023-01-07 16:14:00,u_321,"Macon, GA",GA,310475,Girls Bottoms,L (12-14),1,26,13.83,0,26,0
ORD_20230108_3336,2023-01-08 08:24:00,u_921,"Augusta, GA",GA,308075,Girls Tops,M (8-10),1,19,10.18,15,4,1
ORD_20230108_2767,2023-01-08 11:16:00,u_1255,"Macon, GA",GA,310361,Girls Dresses,L (12-14),2,34,13.97,15,38,1
ORD_20230108_6230,2023-01-08 11:58:00,u_1252,"Augusta, GA",GA,309303,Girls Tops,S (6-7),2,24,9.75,0,48,0
ORD_20230108_8286,2023-01-08 10:43:00,u_546,"Savannah, GA",GA,314083,Girls Bottoms,L (12-14),1,30,16.22,0,30,0
ORD_20230108_3536,2023-01-08 21:39:00,u_1234,"Augusta, GA",GA,309710,Girls Dresses,L (12-14),1,37,14.92,20,17,1
ORD_20230108_2714,2023-01-08 12:28:00,u_48,"Atlanta, GA",GA,302704,Girls Dresses,L (12-14),1,36,19.58,0,36,0
ORD_20230108_2714,2023-01-08 12:28:00,u_48,"Atlanta, GA",GA,300342,Girls Bottoms,L (12-14),1,25,12.04,0,25,0
ORD_20230108_1069,2023-01-08 17:36:00,u_695,"Augusta, GA",GA,308199,Girls Dresses,XS (4-5),2,35,12.43,10,50,1
ORD_20230108_1069,2023-01-08 17:36:00,u_695,"Augusta, GA",GA,308630,Girls Bottoms,XS (4-5),2,23,10.91,0,46,0
