order_id,order_datetime,user_id,dma_name,state,zip_code,product_category,size,quantity,unit_price,unit_cost,discount_per_unit,line_revenue,promo_flag
ORD_20240103_1580,2024-01-03 17:05:00,u_460,"Atlanta, GA",GA,301873,Girls Dresses,S (6-7),1,33,16.54,0,33,0
ORD_20240103_5895,2024-01-03 13:54:00,u_1283,"Atlanta, GA",GA,301893,Girls Tops,L (12-14),2,20,8.46,20,0,1
ORD_20240103_5895,2024-01-03 13:54:00,u_1283,"Atlanta, GA",GA,302255,Girls Tops,S (6-7),1,27,13.11,10,17,1
ORD_20240103_1483,2024-01-03 13:40:00,u_1102,"Columbus, GA",GA,319824,Girls Dresses,M (8-10),1,38,15.94,15,23,1
ORD_20240103_5207,2024-01-03 19:08:00,u_1483,"Columbus, GA",GA,319812,Girls Bottoms,XS (4-5),3,25,12.12,10,45,1
ORD_20240103_5207,2024-01-03 19:08:00,u_1483,"Columbus, GA",GA,318937,Girls Tops,S (6-7),1,21,10.54,10,11,1
ORD_20240103_3652,2024-01-03 11:29:00,u_422,"Macon, GA",GA,310350,Girls Bottoms,S (6-7),1,23,10.46,10,13,1
ORD_20240103_3652,2024-01-03 11:29:00,u_422,"Macon, GA",GA,310555,Girls Tops,L (12-14),2,25,10.84,0,50,0
ORD_20240103_2152,2024-01-03 08:27:00,u_293,"Macon, GA",GA,310729,Girls Tops,M (8-10),2,27,13.36,10,34,1
ORD_20240103_7798,2024-01-03 21:21:00,u_547,"Savannah, GA",GA,313458,Girls Tops,XS (4-5),3,20,9.54,0,60,0
ORD_20240103_7798,2024-01-03 21:21:00,u_547,"Savannah, GA",GA,314973,Girls Dresses,S (6-7),1,32,13.47,0,32,0
ORD_20240103_1410,2024-01-03 16:29:00,u_253,"Atlanta, GA",GA,300409,Girls Tops,L (12-14),2,24,12.2,0,48,0
ORD_20240103_2058,2024-01-03 20:59:00,u_432,"Columbus, GA",GA,319377,Girls Dresses,XS (4-5),1,37,16.22,15,22,1
ORD_20240103_5279,2024-01-03 17:15:00,u_1273,"Augusta, GA",GA,308190,Girls Dresses,XS (4-5),1,32,13.37,0,32,0
ORD_20240103_5279,2024-01-03 17:15:00,u_1273,"Augusta, GA",GA,308345,Girls Dresses,M (8-10),1,37,19.38,20,17,1
ORD_20240103_6197,2024-01-03 18:14:00,u_779,"Augusta, GA",GA,309302,Girls Tops,L (12-14),1,25,10.65,20,5,1
ORD_20240103_5216,2024-01-03 21:54:00,u_1376,"Atlanta, GA",GA,301391,Girls Dresses,L (12-14),2,32,12.76,15,34,1
ORD_20240103_5216,2024-01-03 21:54:00,u_1376,"Atlanta, GA",GA,300288,Girls Bottoms,XS (4-5),3,28,12.24,10,54,1
ORD_20240103_4425,2024-01-03 17:26:00,u_1382,"Atlanta, GA",GA,300373,Girls Dresses,S (6-7),2,39,16.96,0,78,0
ORD_20240103_4425,2024-01-03 17:26:00,u_1382,"Atlanta, GA",GA,302173,Girls Tops,XS (4-5),1,23,12.58,0,23,0
ORD_20240103_4425,2024-01-03 17:26:00,u_1382,"Atlanta, GA",GA,300112,Girls Tops,S (6-7),2,24,9.08,15,18,1
ORD_20240103_1184,2024-01-03 20:37:00,u_100,"Atlanta, GA",GA,301698,Girls Bottoms,XS (4-5),1,30,13.21,15,15,1
ORD_20240103_8146,2024-01-03 18:38:00,u_599,"Atlanta, GA",GA,302060,Girls Bottoms,M (8-10),3,29,13.49,0,87,0
ORD_20240103_5850,2024-01-03 11:51:00,u_940,"Atlanta, GA",GA,300774,Girls Dresses,XS (4-5),1,34,15.27,10,24,1
ORD_20240103_5850,2024-01-03 11:51:00,u_940,"Atlanta, GA",GA,302180,Girls Bottoms,XS (4-5),1,25,10.17,0,25,0
ORD_20240104_5198,2024-01-04 19:29:00,u_217,"Columbus, GA",GA,319830,Girls Bottoms,M (8-10),1,30,12.85,10,20,1
ORD_20240104_1218,2024-01-04 14:28:00,u_836,"Macon, GA",GA,310410,Girls Dresses,M (8-10),1,36,12.9,15,21,1
ORD_20240104_2821,2024-01-04 19:50:00,u_1313,"Atlanta, GA",GA,302867,Girls Tops,M (8-10),1,25,10.3,0,25,0
ORD_20240104_8169,2024-01-04 18:06:00,u_930,"Savannah, GA",GA,314531,Girls Bottoms,S (6-7),1,25,12.82,0,25,0
ORD_20240104_8397,2024-01-04 19:48:00,u_207,"Atlanta, GA",GA,301088,Girls Bottoms,S (6-7),3,24,10.96,20,12,1
ORD_20240104_6935,2024-01-04 16:10:00,u_1183,"Savannah, GA",GA,314310,Girls Dresses,M (8-10),3,39,15.68,10,87,1
ORD_20240104_6935,2024-01-04 16:10:00,u_1183,"Savannah, GA",GA,314489,Girls Tops,M (8-10),2,23,9.63,15,16,1
ORD_20240104_4292,2024-01-04 15:59:00,u_212,"Columbus, GA",GA,318083,Girls Tops,XS (4-5),3,27,12.9,0,81,0
ORD_20240104_4292,2024-01-04 15:59:00,u_212,"Columbus, GA",GA,319778,Girls Tops,XS (4-5),1,25,11.53,20,5,1
ORD_20240104_4292,2024-01-04 15:59:00,u_212,"Columbus, GA",GA,318934,Girls Tops,M (8-10),1,25,12.55,0,25,0
ORD_20240104_6042,2024-01-04 18:33:00,u_1495,"Atlanta, GA",GA,300584,Girls Bottoms,L (12-14),1,23,10.01,0,23,0
ORD_20240104_5983,2024-01-04 18:10:00,u_826,"Augusta, GA",GA,309527,Girls Dresses,L (12-14),1,33,12.01,20,13,1
ORD_20240104_3562,2024-01-04 14:04:00,u_941,"Atlanta, GA",GA,301743,Girls Bottoms,L (12-14),1,30,11.88,0,30,0
ORD_20240104_3562,2024-01-04 14:04:00,u_941,"Atlanta, GA",GA,301825,Girls Tops,L (12-14),3,25,10.94,15,30,1
ORD_20240104_3562,2024-01-04 14:04:00,u_941,"Atlanta, GA",GA,302733,Girls Tops,S (6-7),1,21,8.05,0,21,0
ORD_20240104_9874,2024-01-04 20:01:00,u_970,"Macon, GA",GA,310317,Girls Bottoms,XS (4-5),3,29,15.13,20,27,1
ORD_20240104_9874,2024-01-04 20:01:00,u_970,"Macon, GA",GA,310989,Girls Bottoms,S (6-7),3,29,10.94,0,87,0
ORD_20240104_8065,2024-01-04 21:52:00,u_891,"Augusta, GA",GA,309274,Girls Bottoms,L (12-14),2,31,13.03,0,62,0
ORD_20240104_8065,2024-01-04 21:52:00,u_891,"Augusta, GA",GA,309366,Girls Dresses,S (6-7),2,39,19.14,15,48,1
ORD_20240104_8065,2024-01-04 21:52:00,u_891,"Augusta, GA",GA,309906,Girls Tops,S (6-7),1,20,10.27,20,0,1
ORD_20240104_6562,2024-01-04 10:32:00,u_358,"Macon, GA",GA,310068,Girls Bottoms,M (8-10),1,27,9.77,0,27,0
ORD_20240104_7213,2024-01-04 20:00:00,u_1475,"Columbus, GA",GA,318797,Girls Bottoms,XS (4-5),1,30,11.61,0,30,0
ORD_20240104_7213,2024-01-04 20:00:00,u_1475,"Columbus, GA",GA,318185,Girls Bottoms,S (6-7),1,23,9.65,20,3,1
ORD_20240104_7213,2024-01-04 20:00:00,u_1475,"Columbus, GA",GA,319906,Girls Dresses,XS (4-5),1,33,11.91,15,18,1
ORD_20240104_9640,2024-01-04 18:40:00,u_441,"Augusta, GA",GA,309133,Girls Bottoms,L (12-14),1,28,15.02,0,28,0
ORD_20240104_9640,2024-01-04 18:40:00,u_441,"Augusta, GA",GA,308799,Girls Bottoms,L (12-14),1,27,10.84,0,27,0
ORD_20240104_7954,2024-01-04 19:56:00,u_1167,"Macon, GA",GA,310985,Girls Bottoms,L (12-14),3,31,14.69,10,63,1
ORD_20240104_2703,2024-01-04 19:32:00,u_1287,"Columbus, GA",GA,319372,Girls Bottoms,S (6-7),2,29,13.62,0,58,0
ORD_20240104_9427,2024-01-04 14:36:00,u_973,"Atlanta, GA",GA,301970,Girls Dresses,L (12-14),1,38,20.48,0,38,0
ORD_20240105_4388,2024-01-05 09:36:00,u_498,"Macon, GA",GA,310890,Girls Tops,XS (4-5),1,26,12.73,0,26,0
ORD_20240105_4388,2024-01-05 09:36:00,u_498,"Macon, GA",GA,310619,Girls Bottoms,XS (4-5),3,29,13.99,0,87,0
ORD_20240105_1153,2024-01-05 18:04:00,u_474,"Augusta, GA",GA,308167,Girls Bottoms,S (6-7),1,26,10.03,10,16,1
ORD_20240105_1153,2024-01-05 18:04:00,u_474,"Augusta, GA",GA,309126,Girls Tops,M (8-10),1,19,9.34,0,19,0
ORD_20240105_8051,2024-01-05 16:12:00,u_421,"Augusta, GA",GA,308619,Girls Dresses,M (8-10),1,34,14.07,20,14,1
ORD_20240105_7542,2024-01-05 16:48:00,u_745,"Atlanta, GA",GA,301382,Girls Dresses,L (12-14),1,38,15.21,15,23,1
ORD_20240105_6478,2024-01-05 17:30:00,u_1181,"Augusta, GA",GA,308576,Girls Tops,S (6-7),1,19,8.32,0,19,0
ORD_20240105_1146,2024-01-05 21:54:00,u_61,"Atlanta, GA",GA,302308,Girls Bottoms,XS (4-5),1,28,12.38,0,28,0
ORD_20240105_9513,2024-01-05 09:41:00,u_894,"Columbus, GA",GA,318645,Girls Dresses,XS (4-5),3,37,20.14,0,111,0
ORD_20240105_9513,2024-01-05 09:41:00,u_894,"Columbus, GA",GA,318900,Girls Dresses,L (12-14),2,33,16.76,0,66,0
ORD_20240105_6595,2024-01-05 12:09:00,u_1000,"Savannah, GA",GA,314486,Girls Bottoms,XS (4-5),1,28,11.82,0,28,0
ORD_20240105_1295,2024-01-05 17:31:00,u_56,"Savannah, GA",GA,314891,Girls Tops,L (12-14),3,25,9.82,0,75,0
ORD_20240105_1295,2024-01-05 17:31:00,u_56,"Savannah, GA",GA,313651,Girls Dresses,XS (4-5),1,32,12.03,0,32,0
ORD_20240105_3805,2024-01-05 11:15:00,u_1222,"Augusta, GA",GA,309744,Girls Bottoms,S (6-7),1,26,11.72,20,6,1
ORD_20240105_9321,2024-01-05 12:36:00,u_959,"Augusta, GA",GA,309033,Girls Tops,M (8-10),1,27,9.63,0,27,0
ORD_20240105_9321,2024-01-05 12:36:00,u_959,"Augusta, GA",GA,309569,Girls Tops,S (6-7),1,23,8.08,20,3,1
ORD_20240105_9321,2024-01-05 12:36:00,u_959,"Augusta, GA",GA,309704,Girls Dresses,M (8-10),3,32,17.58,15,51,1
ORD_20240105_8855,2024-01-05 08:25:00,u_774,"Augusta, GA",GA,308334,Girls Tops,S (6-7),1,23,8.77,0,23,0
ORD_20240105_7857,2024-01-05 19:59:00,u_465,"Augusta, GA",GA,309279,Girls Dresses,XS (4-5),1,38,20.15,0,38,0
ORD_20240105_3380,2024-01-05 20:55:00,u_945,"Augusta, GA",GA,308564,Girls Bottoms,S (6-7),1,31,16.65,0,31,0
ORD_20240105_5719,2024-01-05 15:52:00,u_1475,"Atlanta, GA",GA,301638,Girls Bottoms,XS (4-5),1,24,11.62,20,4,1
ORD_20240105_4135,2024-01-05 17:11:00,u_340,"Augusta, GA",GA,309785,Girls Dresses,S (6-7),1,35,16.49,0,35,0
ORD_20240105_2572,2024-01-05 19:53:00,u_72,"Macon, GA",GA,310886,Girls Dresses,S (6-7),1,36,14.64,0,36,0
ORD_20240105_2572,2024-01-05 19:53:00,u_72,"Macon, GA",GA,310260,Girls Bottoms,XS (4-5),1,29,14.03,15,14,1
ORD_20240105_3638,2024-01-05 10:32:00,u_1399,"Columbus, GA",GA,318888,Girls Bottoms,M (8-10),2,28,13.09,20,16,1
ORD_20240106_2487,2024-01-06 17:56:00,u_1474,"Atlanta, GA",GA,300331,Girls Tops,S (6-7),1,25,9.18,20,5,1
ORD_20240106_6526,2024-01-06 09:14:00,u_1092,"Atlanta, GA",GA,300982,Girls Dresses,S (6-7),2,36,13.38,15,42,1
ORD_20240106_6526,2024-01-06 09:14:00,u_1092,"Atlanta, GA",GA,300309,Girls Bottoms,XS (4-5),1,25,13.59,0,25,0
ORD_20240106_8185,2024-01-06 12:15:00,u_104,"Augusta, GA",GA,308970,Girls Bottoms,XS (4-5),1,30,14.2,15,15,1
ORD_20240106_8185,2024-01-06 12:15:00,u_104,"Augusta, GA",GA,308048,Girls Dresses,XS (4-5),2,33,14.59,20,26,1
ORD_20240106_8185,2024-01-06 12:15:00,u_104,"Augusta, GA",GA,308824,Girls Bottoms,M (8-10),2,26,9.32,0,52,0
ORD_20240106_2658,2024-01-06 18:00:00,u_704,"Augusta, GA",GA,309049,Girls Bottoms,S (6-7),1,24,12.87,20,4,1
ORD_20240106_1360,2024-01-06 17:35:00,u_693,"Macon, GA",GA,310851,Girls Bottoms,S (6-7),1,26,12.08,10,16,1
ORD_20240106_7662,2024-01-06 21:09:00,u_1238,"Columbus, GA",GA,318471,Girls Bottoms,S (6-7),1,27,14.2,20,7,1
ORD_20240106_7662,2024-01-06 21:09:00,u_1238,"Columbus, GA",GA,319802,Girls Dresses,S (6-7),1,36,13.52,20,16,1
ORD_20240106_4267,2024-01-06 10:26:00,u_1244,"Columbus, GA",GA,319205,Girls Tops,XS (4-5),3,25,10.78,0,75,0
ORD_20240106_4267,2024-01-06 10:26:00,u_1244,"Columbus, GA",GA,319249,Girls Dresses,M (8-10),1,37,16.56,0,37,0
ORD_20240106_9195,2024-01-06 08:02:00,u_482,"Columbus, GA",GA,318571,Girls Bottoms,L (12-14),1,27,13.29,0,27,0
ORD_20240106_9168,2024-01-06 16:58:00,u_463,"Columbus, GA",GA,319449,Girls Dresses,L (12-14),1,33,11.71,0,33,0
ORD_20240106_9168,2024-01-06 16:58:00,u_463,"Columbus, GA",GA,319084,Girls Bottoms,S (6-7),1,28,11.66,0,28,0
ORD_20240106_3377,2024-01-06 08:44:00,u_1015,"Columbus, GA",GA,318753,Girls Dresses,M (8-10),1,32,16.12,0,32,0
ORD_20240106_4312,2024-01-06 20:30:00,u_76,"Savannah, GA",GA,313470,Girls Tops,M (8-10),2,27,11.56,0,54,0
ORD_20240106_8183,2024-01-06 15:46:00,u_282,"Savannah, GA",GA,314307,Girls Dresses,S (6-7),1,37,19.87,20,17,1
ORD_20240106_8183,2024-01-06 15:46:00,u_282,"Savannah, GA",GA,313118,Girls Dresses,L (12-14),2,31,13.8,15,32,1
ORD_20240106_8806,2024-01-06 09:16:00,u_195,"Savannah, GA",GA,314391,Girls Bottoms,L (12-14),1,26,13.1,0,26,0
ORD_20240106_8806,2024-01-06 09:16:00,u_195,"Savannah, GA",GA,314647,Girls Dresses,M (8-10),1,38,13.81,20,18,1
ORD_20240106_5733,2024-01-06 16:47:00,u_214,"Columbus, GA",GA,319141,Girls Dresses,M (8-10),1,33,12.51,20,13,1
ORD_20240106_4701,2024-01-06 11:20:00,u_478,"Macon, GA",GA,310931,Girls Bottoms,M (8-10),1,31,16.92,10,21,1
ORD_20240106_4701,2024-01-06 11:20:00,u_478,"Macon, GA",GA,310700,Girls Bottoms,M (8-10),1,29,13.22,0,29,0
ORD_20240106_1192,2024-01-06 19:14:00,u_1488,"Augusta, GA",GA,308768,Girls Tops,L (12-14),1,19,9.49,20,-1,1
ORD_20240106_1192,2024-01-06 19:14:00,u_1488,"Augusta, GA",GA,309887,Girls Bottoms,M (8-10),2,23,8.59,10,26,1
ORD_20240106_8643,2024-01-06 17:22:00,u_247,"Columbus, GA",GA,319286,Girls Dresses,XS (4-5),1,34,14.54,10,24,1
ORD_20240106_4517,2024-01-06 13:28:00,u_143,"Augusta, GA",GA,308073,Girls Tops,M (8-10),3,26,12.98,0,78,0
ORD_20240106_4517,2024-01-06 13:28:00,u_143,"Augusta, GA",GA,309587,Girls Tops,L (12-14),1,26,13.28,0,26,0
ORD_20240106_4517,2024-01-06 13:28:00,u_143,"Augusta, GA",GA,309090,Girls Dresses,L (12-14),2,32,14.28,10,44,1
ORD_20240106_5594,2024-01-06 19:06:00,u_227,"Atlanta, GA",GA,300454,Girls Bottoms,L (12-14),1,23,11.08,0,23,0
ORD_20240106_8745,2024-01-06 21:19:00,u_138,"Savannah, GA",GA,314514,Girls Dresses,S (6-7),1,36,14.11,0,36,0
ORD_20240106_8745,2024-01-06 21:19:00,u_138,"Savannah, GA",GA,313409,Girls Tops,XS (4-5),2,20,9.15,0,40,0
ORD_20240106_8252,2024-01-06 11:21:00,u_212,"Columbus, GA",GA,319731,Girls Tops,XS (4-5),1,27,9.61,0,27,0
ORD_20240106_8252,2024-01-06 11:21:00,u_212,"Columbus, GA",GA,319679,Girls Bottoms,M (8-10),1,28,10.53,20,8,1
ORD_20240107_2175,2024-01-07 14:32:00,u_1086,"Macon, GA",GA,310840,Girls Dresses,S (6-7),1,33,13.88,0,33,0
ORD_20240107_3676,2024-01-07 08:49:00,u_1036,"Columbus, GA",GA,319459,Girls Dresses,S (6-7),1,31,15.11,15,16,1
ORD_20240107_1950,2024-01-07 11:47:00,u_392,"Columbus, GA",GA,319603,Girls Dresses,M (8-10),2,37,14.24,15,44,1
ORD_20240107_1950,2024-01-07 11:47:00,u_392,"Columbus, GA",GA,319862,Girls Bottoms,M (8-10),1,31,15.06,20,11,1
ORD_20240107_2450,2024-01-07 16:46:00,u_332,"Columbus, GA",GA,318830,Girls Tops,XS (4-5),3,24,10.02,0,72,0
ORD_20240107_2450,2024-01-07 16:46:00,u_332,"Columbus, GA",GA,318148,Girls Bottoms,S (6-7),1,30,11.88,10,20,1
ORD_20240107_2450,2024-01-07 16:46:00,u_332,"Columbus, GA",GA,318205,Girls Dresses,S (6-7),1,38,15.61,10,28,1
ORD_20240107_5945,2024-01-07 21:01:00,u_743,"Atlanta, GA",GA,300415,Girls Dresses,L (12-14),1,35,12.79,15,20,1
ORD_20240107_2296,2024-01-07 10:09:00,u_606,"Savannah, GA",GA,313807,Girls Tops,S (6-7),1,26,10.0,10,16,1
ORD_20240107_2296,2024-01-07 10:09:00,u_606,"Savannah, GA",GA,313612,Girls Dresses,S (6-7),1,33,18.14,15,18,1
ORD_20240107_5089,2024-01-07 15:24:00,u_1306,"Savannah, GA",GA,313157,Girls Dresses,L (12-14),2,37,13.89,0,74,0
ORD_20240107_8663,2024-01-07 10:05:00,u_1440,"Savannah, GA",GA,314951,Girls Dresses,L (12-14),1,31,12.25,0,31,0
ORD_20240107_8663,2024-01-07 10:05:00,u_1440,"Savannah, GA",GA,313542,Girls Tops,M (8-10),1,24,9.31,0,24,0
ORD_20240107_8663,2024-01-07 10:05:00,u_1440,"Savannah, GA",GA,313129,Girls Dresses,S (6-7),2,37,17.86,20,34,1
ORD_20240107_7837,2024-01-07 20:53:00,u_147,"Savannah, GA",GA,313280,Girls Dresses,L (12-14),2,38,13.66,10,56,1
ORD_20240107_7837,2024-01-07 20:53:00,u_147,"Savannah, GA",GA,314313,Girls Dresses,L (12-14),3,35,12.8,0,105,0
ORD_20240107_6744,2024-01-07 14:58:00,u_1489,"Columbus, GA",GA,319888,Girls Bottoms,M (8-10),1,23,10.16,0,23,0
ORD_20240107_1284,2024-01-07 17:24:00,u_1263,"Atlanta, GA",GA,301487,Girls Tops,M (8-10),1,21,10.48,0,21,0
ORD_20240107_1108,2024-01-07 08:20:00,u_1136,"Savannah, GA",GA,313051,Girls Tops,XS (4-5),2,20,9.65,0,40,0
ORD_20240107_9452,2024-01-07 10:12:00,u_435,"Columbus, GA",GA,319906,Girls Dresses,M (8-10),1,32,13.78,10,22,1
ORD_20240107_6147,2024-01-07 21:33:00,u_182,"Atlanta, GA",GA,302584,Girls Bottoms,XS (4-5),1,31,13.17,10,21,1
ORD_20240107_8196,2024-01-07 18:30:00,u_1246,"Augusta, GA",GA,309652,Girls Bottoms,M (8-10),1,26,13.77,0,26,0
