date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2023-12-20,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,133.83,8138,194,2612,2292,1853,1457,1202,Traffic,18-24,Moms & Daughters
2024-03-02,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,41.3,2532,60,1012,857,768,510,464,Video Views,25-34,Teen Daughters
2023-03-11,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,169.91,7436,105,3899,2888,2411,1986,1611,Traffic,35-44,Moms & Daughters
2024-06-19,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,140.59,7916,273,3126,2327,1971,1674,1224,Conversions,13-17,Suburban Moms
2024-02-04,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,232.36,13469,142,5620,3894,3345,2785,2089,Traffic,18-24,Suburban Moms
2023-05-27,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,244.84,16551,188,6666,4045,2757,2367,1450,Conversions,18-24,Suburban Moms
2023-05-23,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,200.37,8974,328,5359,4129,3436,2947,2491,Video Views,35-44,Moms & Daughters
2023-07-23,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,552.65,27732,466,10357,6228,5382,3707,2336,Conversions,25-34,Suburban Moms
2024-06-16,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,554.49,37168,680,19700,12785,11056,6727,5113,Traffic,13-17,Suburban Moms
2024-02-20,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,247.85,11215,240,5455,3812,3101,2014,1631,Conversions,35-44,Suburban Moms
2024-03-28,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,475.72,24760,395,10767,8674,7249,4618,3925,Traffic,25-34,Teen Daughters
2023-09-28,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,247.08,15909,264,8584,7605,4876,4357,2652,Video Views,25-34,Moms & Daughters
2023-01-03,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,222.64,10714,248,3466,2105,1870,1590,1341,Video Views,25-34,Teen Daughters
2023-12-28,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,402.27,21954,431,6636,4822,3473,2524,2055,Traffic,35-44,Suburban Moms
2023-11-06,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,243.0,11218,364,5890,4458,3043,2361,2188,Traffic,18-24,Moms & Daughters
2023-07-28,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,143.64,8182,89,3216,2707,1995,1286,968,Traffic,35-44,Suburban Moms
2023-08-15,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,349.22,20409,812,8359,6400,4469,3857,3481,Traffic,18-24,Suburban Moms
2024-01-31,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,98.25,5508,56,2536,1970,1699,1126,1000,Traffic,13-17,Suburban Moms
2023-03-09,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,243.91,10578,216,5954,3932,2451,2050,1829,Conversions,25-34,Teen Daughters
2024-02-14,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,34.53,2327,92,1129,852,623,377,331,Video Views,18-24,Suburban Moms
2023-11-22,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,403.95,18111,193,6624,5146,3356,2830,2102,Traffic,13-17,Suburban Moms
2023-10-24,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,458.74,21242,716,8425,7571,5398,3712,2537,Traffic,35-44,Teen Daughters
2023-04-09,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,132.41,5633,181,2861,1931,1305,1029,891,Video Views,18-24,Suburban Moms
2023-09-25,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,77.55,5352,196,2676,2293,1434,1022,617,Video Views,13-17,Teen Daughters
2023-04-18,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,201.02,8596,147,2836,2290,1393,1093,709,Conversions,25-34,Teen Daughters
2024-01-29,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,292.24,13994,237,5205,3169,2558,2291,1622,Traffic,25-34,Moms & Daughters
2023-02-02,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,403.32,27418,290,9490,8216,6059,4661,3878,Video Views,13-17,Teen Daughters
2023-03-30,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,380.96,18573,612,9828,6759,4220,2546,1908,Video Views,18-24,Moms & Daughters
2024-04-06,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,386.59,16738,596,5878,3647,2295,1760,1235,Video Views,35-44,Teen Daughters
2023-03-05,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,512.98,29040,1149,15091,12572,10833,7200,4531,Video Views,18-24,Moms & Daughters
2023-04-16,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,356.87,16408,196,9152,7875,5840,4404,3930,Conversions,25-34,Moms & Daughters
2024-02-16,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,369.18,16430,201,9198,7800,5904,4715,4016,Video Views,25-34,Suburban Moms
2023-07-20,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,635.67,42241,787,18440,15197,13296,9322,7043,Traffic,35-44,Moms & Daughters
2023-12-09,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,289.04,20125,500,7218,5328,4561,3880,2784,Conversions,35-44,Teen Daughters
2023-04-05,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,34.12,1369,34,638,540,405,354,290,Conversions,13-17,Moms & Daughters
2023-11-22,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,184.6,8064,164,3917,2877,1901,1476,1178,Video Views,25-34,Teen Daughters
2023-05-26,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,207.83,13546,487,6186,5432,3364,2132,1724,Video Views,25-34,Suburban Moms
2024-05-14,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,363.43,23224,338,8481,7004,4755,3987,3486,Video Views,35-44,Teen Daughters
2023-02-13,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,274.26,16894,220,8226,5814,4864,3259,2684,Traffic,35-44,Teen Daughters
2023-10-14,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,249.96,12019,276,5363,3698,2323,1481,982,Conversions,18-24,Suburban Moms
2023-10-05,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,309.04,20900,392,6624,5795,3854,2750,2160,Video Views,18-24,Suburban Moms
2024-06-23,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,94.32,3876,123,2318,1806,1475,1079,899,Conversions,13-17,Moms & Daughters
2023-09-26,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,79.35,4076,139,1583,1392,1234,1042,985,Traffic,35-44,Teen Daughters
2023-11-11,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,155.64,9463,107,4153,2493,1910,1410,1297,Video Views,18-24,Moms & Daughters
2024-02-21,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,347.32,19385,540,11594,10390,9293,7105,5054,Conversions,18-24,Teen Daughters
2023-10-10,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,211.64,13568,380,8034,6827,5091,3424,2862,Traffic,35-44,Suburban Moms
2024-01-03,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,278.24,16939,214,9539,7265,6366,4670,3918,Video Views,35-44,Suburban Moms
2023-02-24,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,65.62,4010,153,1694,1352,999,788,596,Video Views,18-24,Teen Daughters
2023-10-28,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,143.43,9148,221,3676,2668,1673,1438,1344,Conversions,25-34,Moms & Daughters
2023-05-02,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,263.45,16341,519,6986,6129,3984,2709,1685,Conversions,35-44,Teen Daughters
2024-03-04,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,536.83,36929,489,12895,8585,7630,6172,5168,Conversions,25-34,Moms & Daughters
2023-07-29,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,275.15,11223,261,5344,4740,3660,2370,1851,Conversions,13-17,Teen Daughters
2024-05-31,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,25.75,1413,26,619,425,344,269,197,Conversions,13-17,Teen Daughters
2024-06-09,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,717.33,48115,1611,26009,19791,13857,10976,7451,Video Views,13-17,Teen Daughters
2023-01-18,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,450.85,23991,457,9063,5966,3682,2587,1796,Video Views,25-34,Suburban Moms
2023-03-12,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,331.78,21515,377,11471,10176,8232,6411,4879,Video Views,25-34,Moms & Daughters
2024-04-10,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,481.25,24583,686,14368,9838,6632,4031,2703,Video Views,25-34,Suburban Moms
2023-05-04,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,97.99,6633,185,3923,2514,1937,1625,1273,Video Views,35-44,Moms & Daughters
2023-04-27,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,544.11,34472,1141,12681,11319,10170,6332,5874,Conversions,18-24,Moms & Daughters
2024-03-28,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,352.14,19176,416,6107,4079,3043,2563,2371,Conversions,13-17,Teen Daughters
2023-07-31,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,54.92,2284,26,1222,1048,818,596,533,Conversions,18-24,Teen Daughters
2024-06-10,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,310.9,14445,332,6624,4806,3226,2056,1318,Conversions,18-24,Teen Daughters
2023-07-22,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,220.21,9766,196,4934,4190,2932,1964,1750,Video Views,13-17,Moms & Daughters
2023-07-30,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,349.29,20701,224,8507,6463,3917,2946,2442,Video Views,13-17,Suburban Moms
2024-05-17,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,121.02,4854,85,1877,1381,886,658,548,Video Views,18-24,Moms & Daughters
2023-07-29,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,659.25,34041,994,19145,15280,13014,9658,8219,Conversions,18-24,Suburban Moms
2024-04-27,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,242.85,16109,404,4870,3017,2055,1318,1146,Conversions,25-34,Moms & Daughters
2024-04-01,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,175.39,8398,147,3102,2158,1642,1200,746,Conversions,35-44,Suburban Moms
2024-06-28,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,160.27,7978,181,4764,2988,2056,1413,1329,Video Views,13-17,Teen Daughters
2023-10-22,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,181.39,9462,233,3589,2704,2244,1956,1838,Video Views,35-44,Suburban Moms
2023-04-05,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,88.91,4975,114,2070,1764,1174,962,832,Conversions,18-24,Moms & Daughters
2023-11-16,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,370.3,24830,312,9975,7508,6049,3792,3433,Video Views,35-44,Teen Daughters
2024-01-21,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,168.36,11212,122,6260,4650,3880,2334,2109,Conversions,13-17,Suburban Moms
2023-02-17,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,227.85,9646,300,5556,3784,2690,2073,1883,Traffic,18-24,Teen Daughters
2023-11-12,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,203.61,12562,293,7252,5878,5168,3833,2907,Conversions,35-44,Moms & Daughters
2023-07-11,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,168.46,11592,423,3856,2621,2227,1886,1313,Video Views,18-24,Suburban Moms
2024-06-14,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,181.71,12038,353,4037,2862,2413,1549,1054,Traffic,25-34,Teen Daughters
2024-06-14,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,86.98,4702,79,2447,2124,1855,1352,981,Traffic,13-17,Suburban Moms
2023-01-22,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,408.77,20466,805,11398,9236,7556,5807,5409,Traffic,25-34,Moms & Daughters
2023-05-18,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,262.72,11494,253,6886,4489,2889,2526,2295,Conversions,18-24,Teen Daughters
2024-04-28,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,215.38,10789,301,4750,2851,2370,1523,1273,Traffic,25-34,Teen Daughters
2023-12-13,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,241.63,10981,301,6478,4247,2636,1790,1332,Conversions,13-17,Teen Daughters
2024-03-03,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,440.12,29584,557,17285,11836,9996,6824,4268,Traffic,18-24,Suburban Moms
2023-01-07,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,213.78,12681,282,3900,2522,2054,1638,998,Traffic,13-17,Suburban Moms
