event_datetime,user_id,session_id,page_url,traffic_source,traffic_medium,campaign,device_category,dma_name,state,zip_code
2023-01-01 08:46:00,u_866,s_4482,/girls/dresses,google,cpc,Always On,mobile,"Atlanta, GA",GA,302149
2023-01-01 20:29:00,u_1291,s_509,/girls/tops,instagram,paid_social,BTS 2024,tablet,"Savannah, GA",GA,314827
2023-01-01 18:28:00,u_388,s_363,/girls/bottoms,email,email,Email Promo,mobile,"Columbus, GA",GA,319748
2023-01-01 14:41:00,u_564,s_22,/sale/back-to-school,google,cpc,Black Friday 2023,tablet,"Macon, GA",GA,310755
2023-01-01 10:27:00,u_329,s_1234,/moms/new-arrivals,direct,none,Email Promo,tablet,"Macon, GA",GA,310207
2023-01-01 15:16:00,u_244,s_46,/about,facebook,paid_social,Email Promo,tablet,"Macon, GA",GA,310204
2023-01-01 20:12:00,u_266,s_3600,/story/karen-lesac,tiktok,paid_social,BTS 2024,mobile,"Savannah, GA",GA,314406
2023-01-01 14:17:00,u_1192,s_5305,/,instagram,paid_social,Always On,tablet,"Macon, GA",GA,310219
2023-01-01 12:06:00,u_663,s_5458,/girls/bottoms,tiktok,paid_social,Black Friday 2023,desktop,"Atlanta, GA",GA,301807
2023-01-01 16:38:00,u_1058,s_1670,/,email,email,None,desktop,"Atlanta, GA",GA,302840
2023-01-01 17:37:00,u_1058,s_1008,/moms/activewear,instagram,paid_social,BTS 2023,desktop,"Savannah, GA",GA,314499
2023-01-01 17:57:00,u_278,s_3654,/about,instagram,paid_social,Email Promo,mobile,"Savannah, GA",GA,313439
2023-01-01 15:42:00,u_1262,s_4285,/story/karen-lesac,email,email,BTS 2023,mobile,"Savannah, GA",GA,314773
2023-01-01 10:29:00,u_342,s_5676,/about,google,cpc,Email Promo,tablet,"Macon, GA",GA,310218
2023-01-01 15:33:00,u_1000,s_23,/story/karen-lesac,direct,none,Email Promo,desktop,"Columbus, GA",GA,319039
2023-01-01 13:23:00,u_345,s_2459,/sale/black-friday,email,email,BTS 2024,desktop,"Atlanta, GA",GA,301254
2023-01-01 08:45:00,u_1272,s_4699,/girls/bottoms,facebook,paid_social,BTS 2024,mobile,"Atlanta, GA",GA,300916
2023-01-01 14:53:00,u_1338,s_2163,/,tiktok,paid_social,BTS 2023,tablet,"Savannah, GA",GA,313747
2023-01-01 21:14:00,u_540,s_1205,/moms/activewear,email,email,BTS 2023,tablet,"Augusta, GA",GA,308110
2023-01-01 10:04:00,u_125,s_1943,/story/karen-lesac,direct,none,Always On,mobile,"Columbus, GA",GA,318936
2023-01-01 09:47:00,u_1109,s_4512,/sale/black-friday,instagram,paid_social,BTS 2024,mobile,"Macon, GA",GA,310764
2023-01-01 13:53:00,u_1126,s_1082,/moms/activewear,google,cpc,None,desktop,"Augusta, GA",GA,309530
2023-01-01 17:27:00,u_1219,s_4041,/girls/dresses,google,cpc,Email Promo,tablet,"Augusta, GA",GA,309426
2023-01-01 12:24:00,u_320,s_1399,/girls/bottoms,direct,none,BTS 2024,tablet,"Macon, GA",GA,310993
2023-01-01 10:49:00,u_18,s_2481,/moms/tops,instagram,paid_social,Always On,desktop,"Augusta, GA",GA,308954
2023-01-01 12:59:00,u_793,s_2965,/sale,facebook,paid_social,Email Promo,desktop,"Macon, GA",GA,310990
2023-01-01 15:25:00,u_308,s_2211,/moms/new-arrivals,google,cpc,BTS 2023,mobile,"Macon, GA",GA,310443
2023-01-01 21:49:00,u_322,s_5217,/girls/dresses,google,cpc,None,mobile,"Atlanta, GA",GA,302107
2023-01-01 19:47:00,u_109,s_3739,/moms/tops,tiktok,paid_social,BTS 2024,tablet,"Atlanta, GA",GA,300023
2023-01-01 21:55:00,u_1251,s_5320,/about,tiktok,paid_social,BTS 2024,desktop,"Columbus, GA",GA,318094
2023-01-01 17:34:00,u_961,s_1480,/about,instagram,paid_social,BTS 2023,mobile,"Macon, GA",GA,310388
2023-01-01 09:11:00,u_139,s_285,/sale/back-to-school,instagram,paid_social,BTS 2024,desktop,"Savannah, GA",GA,314219
2023-01-01 17:59:00,u_609,s_35,/sale/black-friday,instagram,paid_social,Always On,desktop,"Savannah, GA",GA,314292
2023-01-01 17:46:00,u_253,s_5800,/moms/activewear,tiktok,paid_social,BTS 2024,desktop,"Savannah, GA",GA,314929
2023-01-01 21:43:00,u_1383,s_1710,/girls/new-arrivals,tiktok,paid_social,Email Promo,tablet,"Savannah, GA",GA,314037
2023-01-01 08:48:00,u_548,s_3190,/girls/tops,instagram,paid_social,BTS 2023,mobile,"Macon, GA",GA,310288
2023-01-01 20:29:00,u_974,s_601,/sale/back-to-school,instagram,paid_social,Email Promo,mobile,"Augusta, GA",GA,309696
2023-01-01 11:24:00,u_1431,s_1214,/sale/black-friday,instagram,paid_social,BTS 2023,desktop,"Macon, GA",GA,310975
2023-01-01 09:41:00,u_51,s_3798,/sale/black-friday,instagram,paid_social,Email Promo,mobile,"Atlanta, GA",GA,300988
2023-01-01 19:19:00,u_640,s_4895,/girls/tops,tiktok,paid_social,Email Promo,mobile,"Macon, GA",GA,310058
2023-01-01 16:50:00,u_1155,s_2392,/girls/tops,facebook,paid_social,Black Friday 2023,mobile,"Savannah, GA",GA,313744
2023-01-01 10:26:00,u_1003,s_465,/moms/tops,instagram,paid_social,None,desktop,"Augusta, GA",GA,308131
2023-01-01 13:22:00,u_912,s_797,/moms/tops,email,email,None,desktop,"Savannah, GA",GA,313812
2023-01-01 12:46:00,u_1446,s_4681,/moms/new-arrivals,direct,none,BTS 2024,desktop,"Atlanta, GA",GA,300272
2023-01-01 18:52:00,u_1441,s_5850,/about,instagram,paid_social,Always On,desktop,"Savannah, GA",GA,314418
2023-01-01 11:43:00,u_986,s_652,/sale,direct,none,BTS 2023,mobile,"Macon, GA",GA,310749
2023-01-01 14:34:00,u_494,s_2899,/moms/activewear,facebook,paid_social,Always On,tablet,"Atlanta, GA",GA,302627
2023-01-01 18:34:00,u_1224,s_3831,/moms/new-arrivals,instagram,paid_social,Black Friday 2023,desktop,"Macon, GA",GA,310428
2023-01-01 14:27:00,u_865,s_4064,/moms/tops,email,email,Black Friday 2023,desktop,"Augusta, GA",GA,309987
2023-01-01 20:11:00,u_451,s_2480,/about,google,cpc,Email Promo,mobile,"Columbus, GA",GA,319938
2023-01-01 21:02:00,u_571,s_100,/girls/bottoms,email,email,BTS 2024,desktop,"Columbus, GA",GA,318165
2023-01-01 15:13:00,u_524,s_2893,/girls/bottoms,email,email,None,mobile,"Atlanta, GA",GA,302290
2023-01-01 19:47:00,u_273,s_983,/girls/dresses,email,email,Black Friday 2023,mobile,"Augusta, GA",GA,308016
2023-01-01 17:45:00,u_393,s_2584,/sale/back-to-school,direct,none,BTS 2023,mobile,"Augusta, GA",GA,309863
2023-01-01 09:42:00,u_1149,s_1573,/moms/tops,direct,none,Always On,mobile,"Columbus, GA",GA,319409
2023-01-01 08:58:00,u_1220,s_5457,/girls/new-arrivals,instagram,paid_social,Email Promo,mobile,"Columbus, GA",GA,319422
2023-01-01 11:29:00,u_937,s_4724,/story/karen-lesac,direct,none,BTS 2023,mobile,"Augusta, GA",GA,309469
2023-01-01 11:41:00,u_187,s_140,/sale,instagram,paid_social,BTS 2023,desktop,"Columbus, GA",GA,319036
2023-01-01 13:39:00,u_1348,s_1734,/moms/new-arrivals,google,cpc,Always On,desktop,"Columbus, GA",GA,318214
2023-01-01 12:41:00,u_258,s_5942,/about,google,cpc,Email Promo,desktop,"Macon, GA",GA,310991
2023-01-01 19:44:00,u_1363,s_5552,/sale,google,cpc,Always On,tablet,"Savannah, GA",GA,314002
2023-01-01 21:30:00,u_297,s_5720,/girls/new-arrivals,google,cpc,Always On,desktop,"Savannah, GA",GA,314588
2023-01-01 20:38:00,u_1169,s_1417,/girls/dresses,instagram,paid_social,BTS 2023,tablet,"Columbus, GA",GA,319113
2023-01-01 14:40:00,u_661,s_1776,/moms/tops,instagram,paid_social,BTS 2023,mobile,"Macon, GA",GA,310111
2023-01-01 21:05:00,u_420,s_1064,/sale,google,cpc,BTS 2023,tablet,"Macon, GA",GA,310154
2023-01-01 11:25:00,u_410,s_3252,/girls/new-arrivals,direct,none,Always On,desktop,"Augusta, GA",GA,308481
2023-01-01 10:39:00,u_1341,s_3428,/moms/new-arrivals,google,cpc,BTS 2023,desktop,"Columbus, GA",GA,318895
2023-01-01 09:41:00,u_837,s_4531,/moms/activewear,instagram,paid_social,BTS 2024,desktop,"Atlanta, GA",GA,300121
2023-01-01 12:00:00,u_30,s_1418,/girls/new-arrivals,tiktok,paid_social,Always On,mobile,"Macon, GA",GA,310358
2023-01-01 11:29:00,u_668,s_5137,/sale/back-to-school,instagram,paid_social,Email Promo,desktop,"Atlanta, GA",GA,301229
2023-01-01 11:23:00,u_220,s_1244,/girls/new-arrivals,email,email,BTS 2024,mobile,"Atlanta, GA",GA,302919
2023-01-01 13:17:00,u_523,s_5804,/sale/black-friday,facebook,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,314131
2023-01-01 09:53:00,u_1423,s_3090,/girls/tops,facebook,paid_social,BTS 2023,desktop,"Columbus, GA",GA,318606
2023-01-02 12:24:00,u_787,s_19,/girls/new-arrivals,google,cpc,Always On,desktop,"Augusta, GA",GA,308712
2023-01-02 08:09:00,u_1472,s_4532,/girls/dresses,instagram,paid_social,Email Promo,tablet,"Savannah, GA",GA,314263
2023-01-02 14:21:00,u_1268,s_1640,/moms/tops,facebook,paid_social,BTS 2023,mobile,"Macon, GA",GA,310303
2023-01-02 09:51:00,u_1404,s_1548,/moms/new-arrivals,facebook,paid_social,BTS 2024,mobile,"Columbus, GA",GA,318975
2023-01-02 18:36:00,u_130,s_3630,/moms/new-arrivals,instagram,paid_social,BTS 2023,tablet,"Macon, GA",GA,310689
2023-01-02 15:39:00,u_717,s_3167,/moms/new-arrivals,email,email,Email Promo,mobile,"Atlanta, GA",GA,301981
2023-01-02 12:27:00,u_489,s_4148,/moms/tops,direct,none,Email Promo,tablet,"Augusta, GA",GA,309090
2023-01-02 11:23:00,u_698,s_4270,/moms/activewear,email,email,Email Promo,mobile,"Savannah, GA",GA,314004
2023-01-02 21:51:00,u_86,s_5755,/about,facebook,paid_social,Email Promo,mobile,"Macon, GA",GA,310886
2023-01-02 17:39:00,u_1399,s_5512,/sale,instagram,paid_social,Always On,desktop,"Savannah, GA",GA,313396
2023-01-02 14:53:00,u_397,s_802,/girls/bottoms,tiktok,paid_social,Email Promo,tablet,"Macon, GA",GA,310766
2023-01-02 19:46:00,u_813,s_2024,/girls/bottoms,direct,none,Email Promo,tablet,"Savannah, GA",GA,314342
2023-01-02 16:21:00,u_242,s_5478,/girls/new-arrivals,google,cpc,BTS 2024,mobile,"Augusta, GA",GA,309201
2023-01-02 18:22:00,u_391,s_5063,/girls/bottoms,email,email,Email Promo,desktop,"Augusta, GA",GA,308920
2023-01-02 10:54:00,u_306,s_4364,/sale,direct,none,BTS 2023,desktop,"Macon, GA",GA,310376
2023-01-02 20:57:00,u_29,s_2408,/,tiktok,paid_social,BTS 2024,tablet,"Columbus, GA",GA,319288
2023-01-02 15:51:00,u_39,s_3151,/girls/dresses,tiktok,paid_social,Email Promo,mobile,"Augusta, GA",GA,308245
2023-01-02 16:31:00,u_325,s_5062,/sale/back-to-school,direct,none,BTS 2024,desktop,"Augusta, GA",GA,309951
2023-01-02 11:57:00,u_91,s_3326,/sale,instagram,paid_social,Email Promo,desktop,"Savannah, GA",GA,313775
2023-01-02 12:13:00,u_457,s_5460,/story/karen-lesac,direct,none,Email Promo,desktop,"Columbus, GA",GA,318401
2023-01-02 15:12:00,u_1112,s_5763,/girls/tops,facebook,paid_social,BTS 2024,tablet,"Savannah, GA",GA,313613
2023-01-02 17:59:00,u_964,s_5721,/about,instagram,paid_social,Email Promo,tablet,"Savannah, GA",GA,314285
2023-01-02 21:29:00,u_738,s_3438,/about,instagram,paid_social,None,tablet,"Augusta, GA",GA,308880
2023-01-02 19:19:00,u_1330,s_5208,/sale,google,cpc,Black Friday 2023,tablet,"Savannah, GA",GA,314369
2023-01-02 11:07:00,u_1224,s_4892,/girls/dresses,tiktok,paid_social,Email Promo,mobile,"Columbus, GA",GA,318620
2023-01-02 13:01:00,u_583,s_4258,/girls/tops,instagram,paid_social,Black Friday 2023,desktop,"Macon, GA",GA,310579
2023-01-02 18:18:00,u_1299,s_997,/sale/back-to-school,google,cpc,None,tablet,"Augusta, GA",GA,309113
2023-01-02 14:48:00,u_636,s_5565,/moms/activewear,instagram,paid_social,Black Friday 2023,mobile,"Savannah, GA",GA,313122
2023-01-02 16:34:00,u_636,s_356,/about,instagram,paid_social,BTS 2023,desktop,"Columbus, GA",GA,319798
2023-01-02 17:29:00,u_408,s_722,/sale/black-friday,facebook,paid_social,Email Promo,desktop,"Atlanta, GA",GA,300483
2023-01-02 14:01:00,u_1119,s_1094,/sale/black-friday,direct,none,None,tablet,"Savannah, GA",GA,314704
2023-01-02 20:30:00,u_906,s_961,/sale/black-friday,facebook,paid_social,Email Promo,mobile,"Augusta, GA",GA,309369
2023-01-02 18:26:00,u_360,s_4446,/sale/back-to-school,google,cpc,Email Promo,desktop,"Augusta, GA",GA,308165
2023-01-02 18:51:00,u_978,s_2506,/story/karen-lesac,email,email,None,desktop,"Atlanta, GA",GA,301952
2023-01-02 15:13:00,u_470,s_3208,/moms/new-arrivals,email,email,BTS 2023,tablet,"Augusta, GA",GA,308802
2023-01-02 08:24:00,u_940,s_346,/about,instagram,paid_social,BTS 2024,mobile,"Macon, GA",GA,310781
2023-01-02 19:11:00,u_334,s_2972,/,email,email,Black Friday 2023,tablet,"Atlanta, GA",GA,300113
2023-01-02 08:07:00,u_754,s_4214,/girls/new-arrivals,facebook,paid_social,BTS 2024,tablet,"Savannah, GA",GA,314634
2023-01-02 09:24:00,u_1397,s_3544,/sale/black-friday,direct,none,BTS 2024,tablet,"Augusta, GA",GA,309383
2023-01-02 12:30:00,u_750,s_2967,/sale,google,cpc,Email Promo,desktop,"Savannah, GA",GA,313238
2023-01-02 18:09:00,u_1164,s_5461,/sale/back-to-school,google,cpc,Email Promo,tablet,"Augusta, GA",GA,309794
2023-01-02 10:40:00,u_1230,s_1277,/sale/back-to-school,facebook,paid_social,Black Friday 2023,desktop,"Augusta, GA",GA,308186
2023-01-02 18:45:00,u_1130,s_2323,/moms/new-arrivals,direct,none,Email Promo,desktop,"Augusta, GA",GA,309862
2023-01-02 10:19:00,u_78,s_2633,/girls/dresses,facebook,paid_social,None,tablet,"Augusta, GA",GA,309955
2023-01-02 21:23:00,u_227,s_1523,/sale/back-to-school,direct,none,Email Promo,tablet,"Savannah, GA",GA,314458
2023-01-02 12:14:00,u_750,s_5540,/sale/black-friday,email,email,BTS 2024,desktop,"Savannah, GA",GA,313864
2023-01-02 20:44:00,u_300,s_1689,/,facebook,paid_social,BTS 2023,tablet,"Macon, GA",GA,310451
2023-01-02 18:23:00,u_725,s_2917,/moms/activewear,email,email,Black Friday 2023,mobile,"Atlanta, GA",GA,300609
2023-01-02 19:04:00,u_805,s_3392,/girls/tops,google,cpc,BTS 2023,desktop,"Augusta, GA",GA,309650
2023-01-02 12:36:00,u_771,s_1681,/moms/activewear,direct,none,Always On,desktop,"Macon, GA",GA,310242
2023-01-02 11:37:00,u_806,s_1994,/sale,tiktok,paid_social,Black Friday 2023,tablet,"Atlanta, GA",GA,302055
2023-01-02 14:35:00,u_1048,s_3728,/girls/new-arrivals,email,email,None,desktop,"Savannah, GA",GA,314957
2023-01-02 12:24:00,u_684,s_1855,/story/karen-lesac,google,cpc,BTS 2023,tablet,"Columbus, GA",GA,319339
2023-01-02 13:33:00,u_382,s_4153,/sale,facebook,paid_social,None,desktop,"Columbus, GA",GA,319751
2023-01-02 15:36:00,u_947,s_2234,/moms/tops,facebook,paid_social,BTS 2023,mobile,"Atlanta, GA",GA,300898
2023-01-02 09:32:00,u_766,s_4595,/story/karen-lesac,google,cpc,Email Promo,mobile,"Augusta, GA",GA,309028
2023-01-02 14:21:00,u_977,s_708,/sale/back-to-school,google,cpc,Email Promo,desktop,"Savannah, GA",GA,314264
2023-01-02 08:15:00,u_1237,s_3906,/,google,cpc,Black Friday 2023,desktop,"Augusta, GA",GA,309051
2023-01-02 19:15:00,u_1311,s_1423,/sale/black-friday,google,cpc,Always On,mobile,"Macon, GA",GA,310991
2023-01-02 09:48:00,u_666,s_2692,/sale/black-friday,google,cpc,Always On,mobile,"Macon, GA",GA,310644
2023-01-02 21:30:00,u_900,s_4589,/story/karen-lesac,facebook,paid_social,None,tablet,"Atlanta, GA",GA,300055
2023-01-02 14:10:00,u_131,s_939,/girls/bottoms,direct,none,BTS 2023,tablet,"Atlanta, GA",GA,302915
2023-01-02 18:08:00,u_391,s_912,/girls/new-arrivals,instagram,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,314650
2023-01-02 14:00:00,u_301,s_1681,/girls/dresses,facebook,paid_social,Always On,mobile,"Atlanta, GA",GA,302578
2023-01-02 08:29:00,u_984,s_615,/about,email,email,BTS 2024,desktop,"Macon, GA",GA,310392
2023-01-02 08:12:00,u_1149,s_505,/moms/tops,email,email,BTS 2023,desktop,"Macon, GA",GA,310951
2023-01-02 20:14:00,u_1458,s_3439,/girls/dresses,google,cpc,BTS 2023,desktop,"Augusta, GA",GA,308090
2023-01-02 11:54:00,u_1130,s_5981,/girls/dresses,facebook,paid_social,BTS 2023,tablet,"Columbus, GA",GA,318675
2023-01-02 20:22:00,u_84,s_3722,/sale/back-to-school,instagram,paid_social,BTS 2023,desktop,"Augusta, GA",GA,308934
2023-01-02 17:38:00,u_658,s_1845,/girls/new-arrivals,facebook,paid_social,Black Friday 2023,mobile,"Columbus, GA",GA,318884
2023-01-02 15:23:00,u_719,s_5485,/moms/new-arrivals,google,cpc,BTS 2024,mobile,"Augusta, GA",GA,309666
2023-01-02 09:08:00,u_534,s_647,/girls/dresses,facebook,paid_social,Email Promo,mobile,"Atlanta, GA",GA,300424
2023-01-02 17:39:00,u_788,s_3031,/sale,facebook,paid_social,None,mobile,"Columbus, GA",GA,319968
2023-01-02 16:03:00,u_1100,s_1677,/about,facebook,paid_social,None,tablet,"Savannah, GA",GA,314806
2023-01-02 17:19:00,u_836,s_221,/about,instagram,paid_social,Black Friday 2023,tablet,"Columbus, GA",GA,319332
2023-01-02 16:42:00,u_561,s_3597,/,email,email,Email Promo,mobile,"Macon, GA",GA,310634
2023-01-02 16:23:00,u_1364,s_4832,/moms/tops,direct,none,Always On,tablet,"Augusta, GA",GA,308184
2023-01-02 18:08:00,u_518,s_2104,/story/karen-lesac,email,email,None,tablet,"Savannah, GA",GA,314631
2023-01-02 08:05:00,u_1336,s_5693,/sale,tiktok,paid_social,Always On,desktop,"Savannah, GA",GA,314878
2023-01-02 12:28:00,u_1221,s_5334,/about,instagram,paid_social,BTS 2023,tablet,"Columbus, GA",GA,318828
2023-01-03 08:59:00,u_972,s_939,/story/karen-lesac,tiktok,paid_social,Always On,tablet,"Savannah, GA",GA,314843
2023-01-03 19:43:00,u_1339,s_5531,/girls/tops,google,cpc,Email Promo,desktop,"Augusta, GA",GA,308859
2023-01-03 09:18:00,u_512,s_3642,/moms/tops,direct,none,Email Promo,mobile,"Atlanta, GA",GA,300522
2023-01-03 21:23:00,u_1458,s_4920,/sale,direct,none,BTS 2023,tablet,"Atlanta, GA",GA,302773
2023-01-03 16:04:00,u_113,s_922,/girls/new-arrivals,direct,none,BTS 2023,desktop,"Savannah, GA",GA,314003
2023-01-03 19:10:00,u_549,s_2271,/about,email,email,Always On,desktop,"Columbus, GA",GA,319877
2023-01-03 21:13:00,u_275,s_2860,/moms/tops,email,email,Black Friday 2023,mobile,"Savannah, GA",GA,313996
2023-01-03 17:36:00,u_680,s_622,/girls/new-arrivals,email,email,BTS 2023,tablet,"Atlanta, GA",GA,301370
2023-01-03 14:51:00,u_1076,s_5241,/girls/tops,instagram,paid_social,BTS 2023,desktop,"Savannah, GA",GA,314365
2023-01-03 13:07:00,u_354,s_5575,/,tiktok,paid_social,BTS 2023,mobile,"Atlanta, GA",GA,302524
2023-01-03 20:46:00,u_1337,s_3863,/sale/black-friday,direct,none,Black Friday 2023,desktop,"Columbus, GA",GA,318315
2023-01-03 15:48:00,u_340,s_1312,/girls/tops,tiktok,paid_social,Email Promo,desktop,"Savannah, GA",GA,314964
2023-01-03 21:27:00,u_1485,s_5611,/girls/bottoms,direct,none,BTS 2023,desktop,"Macon, GA",GA,310363
2023-01-03 17:09:00,u_148,s_5917,/,direct,none,None,desktop,"Augusta, GA",GA,308146
2023-01-03 15:06:00,u_148,s_4841,/sale/black-friday,email,email,Email Promo,tablet,"Macon, GA",GA,310242
2023-01-03 16:02:00,u_506,s_725,/girls/new-arrivals,tiktok,paid_social,BTS 2023,mobile,"Macon, GA",GA,310706
2023-01-03 21:21:00,u_1351,s_2609,/sale/back-to-school,tiktok,paid_social,BTS 2024,mobile,"Savannah, GA",GA,314961
2023-01-03 13:21:00,u_1423,s_2843,/sale/black-friday,google,cpc,BTS 2023,tablet,"Columbus, GA",GA,319588
2023-01-03 08:40:00,u_41,s_4055,/girls/dresses,email,email,Black Friday 2023,desktop,"Augusta, GA",GA,308232
2023-01-03 15:49:00,u_1069,s_4395,/girls/new-arrivals,direct,none,BTS 2023,tablet,"Columbus, GA",GA,318098
2023-01-03 15:29:00,u_1397,s_264,/moms/new-arrivals,tiktok,paid_social,None,tablet,"Atlanta, GA",GA,301913
2023-01-03 17:08:00,u_1298,s_5628,/sale/black-friday,email,email,Black Friday 2023,mobile,"Augusta, GA",GA,309147
2023-01-03 11:48:00,u_898,s_3838,/moms/tops,email,email,Email Promo,tablet,"Augusta, GA",GA,309489
2023-01-03 10:14:00,u_556,s_4814,/moms/tops,instagram,paid_social,Black Friday 2023,mobile,"Savannah, GA",GA,314803
2023-01-03 11:00:00,u_1299,s_3847,/girls/bottoms,direct,none,Black Friday 2023,mobile,"Atlanta, GA",GA,300563
2023-01-03 14:09:00,u_240,s_1277,/girls/new-arrivals,tiktok,paid_social,Black Friday 2023,tablet,"Atlanta, GA",GA,301184
2023-01-03 14:33:00,u_791,s_4280,/sale/black-friday,email,email,None,mobile,"Columbus, GA",GA,319234
2023-01-03 10:53:00,u_1155,s_482,/sale/black-friday,direct,none,Always On,mobile,"Augusta, GA",GA,309555
2023-01-03 20:36:00,u_597,s_2381,/moms/tops,email,email,BTS 2023,tablet,"Augusta, GA",GA,309518
2023-01-03 17:48:00,u_1038,s_4960,/sale/back-to-school,instagram,paid_social,BTS 2024,mobile,"Columbus, GA",GA,318638
2023-01-03 19:27:00,u_470,s_1546,/about,email,email,BTS 2023,desktop,"Atlanta, GA",GA,301129
2023-01-03 16:09:00,u_667,s_1723,/girls/dresses,direct,none,None,tablet,"Atlanta, GA",GA,301426
2023-01-03 13:58:00,u_29,s_2321,/girls/dresses,email,email,Black Friday 2023,mobile,"Augusta, GA",GA,309025
2023-01-03 19:41:00,u_597,s_791,/moms/tops,email,email,BTS 2024,mobile,"Augusta, GA",GA,309742
2023-01-03 21:06:00,u_196,s_3989,/,instagram,paid_social,BTS 2023,mobile,"Macon, GA",GA,310224
2023-01-03 18:00:00,u_527,s_3611,/girls/dresses,google,cpc,BTS 2024,mobile,"Macon, GA",GA,310766
2023-01-03 15:15:00,u_809,s_176,/moms/new-arrivals,email,email,None,tablet,"Atlanta, GA",GA,300710
2023-01-03 21:05:00,u_858,s_4862,/,instagram,paid_social,BTS 2024,tablet,"Columbus, GA",GA,318642
2023-01-03 08:53:00,u_1039,s_4113,/,direct,none,Black Friday 2023,mobile,"Macon, GA",GA,310153
2023-01-03 16:08:00,u_482,s_147,/story/karen-lesac,instagram,paid_social,Email Promo,tablet,"Atlanta, GA",GA,301892
2023-01-03 10:29:00,u_777,s_4904,/moms/tops,facebook,paid_social,Black Friday 2023,desktop,"Macon, GA",GA,310285
2023-01-03 13:22:00,u_1427,s_3575,/,direct,none,BTS 2023,tablet,"Columbus, GA",GA,319731
2023-01-03 08:45:00,u_762,s_4551,/moms/new-arrivals,direct,none,Always On,tablet,"Atlanta, GA",GA,300728
2023-01-03 19:46:00,u_718,s_554,/moms/tops,tiktok,paid_social,Black Friday 2023,tablet,"Augusta, GA",GA,308982
2023-01-03 10:26:00,u_134,s_5895,/sale/back-to-school,tiktok,paid_social,Always On,mobile,"Atlanta, GA",GA,301094
2023-01-03 10:05:00,u_859,s_3853,/,direct,none,None,tablet,"Macon, GA",GA,310517
2023-01-03 19:55:00,u_972,s_1150,/,email,email,BTS 2023,desktop,"Savannah, GA",GA,314554
2023-01-03 12:25:00,u_161,s_2019,/girls/bottoms,tiktok,paid_social,BTS 2024,tablet,"Augusta, GA",GA,309567
2023-01-03 19:57:00,u_1444,s_3343,/girls/bottoms,direct,none,Always On,tablet,"Atlanta, GA",GA,300233
