date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2023-01-01,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,259.16,14094,199,5913,,,2286,1950,Traffic,35-44,Moms & Daughters
2023-01-01,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,310.16,19234,632,7142,,,3331,2734,Traffic,35-44,Teen Daughters
2023-01-01,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,87.48,3813,74,1556,1347,1015,877,583,Conversions,25-34,Suburban Moms
2023-01-01,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,146.32,6007,171,2287,1509,933,809,748,Traffic,13-17,Teen Daughters
2023-01-01,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,134.97,5684,183,3103,2078,1798,1342,929,Video Views,13-17,Suburban Moms
2023-01-01,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,100.67,5828,158,2449,1842,1247,1008,682,Traffic,25-34,Moms & Daughters
2023-01-01,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,79.9,3404,34,1972,1742,1122,989,790,Video Views,18-24,Suburban Moms
2023-01-01,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,86.08,5842,129,2183,1833,1307,822,702,Video Views,35-44,Suburban Moms
2023-01-01,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,253.81,12260,304,6120,3819,3338,2267,1370,Conversions,13-17,Teen Daughters
2023-01-01,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,172.33,10237,167,5575,,,2340,1952,Video Views,35-44,Teen Daughters
2023-01-01,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,154.33,7534,75,2804,2176,1520,972,651,Traffic,35-44,Suburban Moms
2023-01-01,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,217.1,9280,320,3823,3062,2702,2271,1528,Conversions,25-34,Moms & Daughters
2023-01-01,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,84.05,5381,199,1894,1140,938,685,567,Conversions,25-34,Moms & Daughters
2023-01-01,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,62.13,2536,74,1165,935,708,628,451,Traffic,25-34,Teen Daughters
2023-01-01,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,63.82,2819,52,1155,851,711,469,365,Conversions,18-24,Moms & Daughters
2023-01-01,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,416.19,17572,364,5882,5052,3975,2779,1729,Traffic,25-34,Teen Daughters
2023-01-01,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,235.4,10984,149,4407,3890,2711,2048,1732,Video Views,35-44,Moms & Daughters
2023-01-01,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,532.34,29415,1095,11024,7971,6589,4405,2761,Traffic,13-17,Teen Daughters
2023-01-01,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,195.2,10853,286,3857,3436,2860,2522,2303,Conversions,18-24,Teen Daughters
2023-01-01,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,313.53,18172,266,6302,3891,3345,2610,2212,Video Views,13-17,Teen Daughters
2023-01-01,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,357.59,16406,186,6523,4674,3184,2702,1958,,13-17,Moms & Daughters
2023-01-01,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,136.6,8775,254,4926,4143,2717,2357,1859,,13-17,Suburban Moms
2023-01-01,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,395.55,19680,627,9668,8374,6210,3948,3354,Conversions,35-44,Suburban Moms
2023-01-01,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,162.78,6738,190,2366,1465,1296,1153,1018,Conversions,13-17,Moms & Daughters
2023-01-01,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,215.35,14880,520,5411,3541,2319,1603,1256,Video Views,25-34,Teen Daughters
2023-01-01,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,260.16,14642,208,7916,4926,4414,3671,2457,,35-44,Teen Daughters
2023-01-01,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,169.7,11350,221,3779,2525,1838,1553,1399,Traffic,25-34,Teen Daughters
2023-01-01,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,290.53,15925,408,6820,4144,2620,1596,1313,Traffic,18-24,Teen Daughters
2023-01-01,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,158.5,8432,115,3782,2308,2014,1364,1134,Traffic,13-17,Teen Daughters
2023-01-02,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,352.42,24049,504,13230,10106,8202,5336,4600,Conversions,18-24,Suburban Moms
2023-01-02,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,831.6,47596,1186,20245,15082,9687,8629,6913,Video Views,35-44,Teen Daughters
2023-01-02,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,594.61,36053,623,18555,13677,11783,8995,5978,Video Views,25-34,Teen Daughters
2023-01-02,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,257.73,17989,479,9792,7528,6334,4815,3638,Conversions,35-44,Suburban Moms
2023-01-02,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,240.34,10003,318,5965,4347,3194,2548,2185,Traffic,13-17,Teen Daughters
2023-01-02,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,268.85,12597,307,7012,4532,2949,2241,1835,Conversions,25-34,Moms & Daughters
2023-01-02,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,404.69,19786,390,8538,5679,4787,3711,2300,Video Views,35-44,Teen Daughters
2023-01-02,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,367.8,23292,291,7323,4693,4005,2787,2164,Traffic,35-44,Moms & Daughters
2023-01-02,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,223.29,15308,463,8814,5817,4347,2653,2220,Video Views,18-24,Teen Daughters
2023-01-02,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,159.03,6731,228,3764,2309,1412,1080,835,Video Views,13-17,Teen Daughters
2023-01-02,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,338.92,15509,163,8266,5649,3613,2364,1948,Conversions,35-44,Suburban Moms
2023-01-02,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,259.51,15516,405,4687,3998,2640,1767,1460,Conversions,25-34,Suburban Moms
2023-01-02,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,230.41,14385,181,5383,4288,3549,2421,1796,Conversions,13-17,Teen Daughters
2023-01-02,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,391.89,22523,532,9613,6397,5684,3720,2917,Conversions,35-44,Teen Daughters
2023-01-02,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,161.77,7763,93,2444,1496,1302,832,585,Video Views,18-24,Teen Daughters
2023-01-02,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,52.68,2362,62,942,,,562,349,Video Views,13-17,Moms & Daughters
2023-01-02,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,159.05,9925,120,5386,,,1902,1726,Video Views,13-17,Suburban Moms
2023-01-02,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,154.65,8267,156,4754,,,2038,1309,Traffic,25-34,Suburban Moms
2023-01-02,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,91.29,5359,59,2872,,,996,807,Conversions,25-34,Teen Daughters
2023-01-02,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,110.65,6141,106,3416,2724,2264,1922,1167,Conversions,18-24,Moms & Daughters
2023-01-02,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,281.41,18107,206,5789,4885,3591,3163,2661,Conversions,13-17,Teen Daughters
2023-01-02,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,316.86,16101,182,7569,5389,4613,3557,2961,Conversions,25-34,Teen Daughters
2023-01-02,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,203.66,10278,265,6112,3923,3142,2585,2271,Traffic,13-17,Moms & Daughters
2023-01-02,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,121.9,7853,284,3455,2744,1837,1420,1191,Conversions,25-34,Teen Daughters
2023-01-02,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,41.81,2328,36,937,,,413,257,Conversions,13-17,Moms & Daughters
2023-01-02,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,170.41,8261,323,4554,,,1800,1676,Traffic,35-44,Suburban Moms
2023-01-02,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,24.73,1542,17,893,767,556,345,299,Conversions,35-44,Suburban Moms
2023-01-02,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,69.32,4360,73,2340,1461,1173,922,861,Traffic,13-17,Suburban Moms
2023-01-02,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,94.09,3823,68,1670,1254,998,864,771,Video Views,25-34,Moms & Daughters
2023-01-02,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,70.11,3714,86,1571,1086,683,579,399,Traffic,25-34,Moms & Daughters
2023-01-02,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,663.71,41713,714,21626,15361,12130,9583,7546,Video Views,25-34,Moms & Daughters
2023-01-02,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,121.88,7604,224,4218,3362,2590,1626,1184,Traffic,25-34,Teen Daughters
2023-01-02,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,88.13,5939,150,2675,2245,1784,1446,1270,Video Views,18-24,Moms & Daughters
2023-01-02,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,170.0,11534,263,6805,6050,5178,3564,2618,Video Views,18-24,Moms & Daughters
2023-01-02,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,310.05,17566,454,6544,4109,3571,3107,2552,Conversions,18-24,Teen Daughters
2023-01-02,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,168.79,11672,453,4383,3283,2266,1553,951,Conversions,35-44,Teen Daughters
2023-01-02,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,82.09,4143,131,2357,2041,1702,1349,849,Traffic,25-34,Suburban Moms
2023-01-02,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,294.13,14561,219,6800,5989,4843,3734,2367,Video Views,18-24,Teen Daughters
2023-01-02,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,107.2,5552,204,2716,2277,1709,1321,1020,,25-34,Moms & Daughters
2023-01-02,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,99.3,5732,173,1748,1317,879,697,460,,13-17,Teen Daughters
2023-01-02,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,202.86,9810,365,3648,2347,1752,1569,1074,Video Views,25-34,Moms & Daughters
2023-01-02,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,232.79,10434,276,5295,4212,2810,2286,1561,,25-34,Teen Daughters
2023-01-02,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,202.61,12607,389,6438,4557,3135,2642,2334,Traffic,35-44,Suburban Moms
2023-01-02,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,113.23,6983,128,2145,1702,1111,980,915,,13-17,Moms & Daughters
2023-01-02,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,135.28,6980,265,2381,1672,1060,930,843,Video Views,18-24,Suburban Moms
2023-01-03,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,330.77,19453,475,7425,5942,4684,3454,2360,Traffic,18-24,Suburban Moms
2023-01-03,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,101.21,4057,55,2160,1322,1172,1017,739,Video Views,13-17,Teen Daughters
2023-01-03,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,253.03,11958,132,5449,4303,3436,2751,2280,Conversions,35-44,Teen Daughters
2023-01-03,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,253.05,17693,490,8928,5707,5122,3152,1969,Conversions,35-44,Teen Daughters
2023-01-03,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,204.19,11260,377,6266,5202,3243,2393,1702,Video Views,25-34,Teen Daughters
2023-01-03,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,167.09,10462,384,5783,4265,3237,2106,1794,Video Views,13-17,Teen Daughters
2023-01-03,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,388.4,16573,272,8136,6836,4495,3643,3295,Traffic,18-24,Moms & Daughters
2023-01-03,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,324.86,17480,207,8597,5700,4889,3991,3464,Video Views,35-44,Suburban Moms
2023-01-03,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,112.09,7411,236,4386,2719,2195,1668,1373,Conversions,13-17,Teen Daughters
2023-01-03,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,245.55,16936,232,9478,8504,7628,6399,4882,Conversions,13-17,Suburban Moms
2023-01-03,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,507.95,28179,633,10110,7908,6049,4157,3143,Conversions,13-17,Moms & Daughters
2023-01-03,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,291.83,14443,411,4837,3822,3321,2462,2136,Conversions,18-24,Suburban Moms
2023-01-03,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,656.48,37829,1395,20225,17382,13866,10476,6540,Conversions,35-44,Moms & Daughters
2023-01-03,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,73.57,3911,138,1608,1094,901,648,548,Traffic,13-17,Teen Daughters
2023-01-03,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,115.05,5158,66,2624,1953,1177,997,814,Traffic,35-44,Suburban Moms
2023-01-03,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,331.01,20017,267,10243,8581,5428,4692,4035,Conversions,18-24,Moms & Daughters
2023-01-03,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,128.34,7953,185,2762,2438,1857,1415,1112,Traffic,35-44,Moms & Daughters
2023-01-03,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,146.99,7319,149,2694,,,891,729,Conversions,35-44,Moms & Daughters
2023-01-03,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,58.18,3101,86,1639,,,496,445,Video Views,25-34,Teen Daughters
2023-01-03,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,219.47,10984,406,4829,3203,2102,1384,979,Conversions,18-24,Suburban Moms
2023-01-03,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,60.75,3852,41,1219,,,474,417,Conversions,13-17,Moms & Daughters
2023-01-03,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,196.76,10753,176,4550,,,1283,832,Traffic,25-34,Suburban Moms
2023-01-03,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,179.75,11367,237,4441,2995,2215,1772,1090,Video Views,13-17,Teen Daughters
2023-01-03,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,101.13,5958,181,3328,2863,2007,1225,911,Video Views,18-24,Suburban Moms
2023-01-03,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,122.24,5577,173,2357,2007,1357,1041,717,Traffic,35-44,Suburban Moms
2023-01-03,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,200.79,11596,149,3531,2247,1793,1330,837,Traffic,35-44,Teen Daughters
2023-01-03,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,167.86,10203,247,5170,3591,2604,1987,1501,Traffic,35-44,Teen Daughters
2023-01-03,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,336.92,17497,597,9090,7951,6499,4235,3832,Video Views,18-24,Teen Daughters
2023-01-03,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,61.67,3340,112,1734,1409,975,845,695,Traffic,25-34,Suburban Moms
2023-01-03,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,118.03,6106,156,3216,,,1781,1360,Conversions,13-17,Moms & Daughters
2023-01-03,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,120.48,6739,176,3310,2707,2416,1823,1299,,13-17,Teen Daughters
2023-01-03,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,220.38,12687,484,5996,4295,3405,2511,1986,Video Views,35-44,Moms & Daughters
2023-01-03,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,237.0,13557,392,5890,4052,2830,2268,1958,Traffic,35-44,Moms & Daughters
2023-01-03,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,130.06,8626,276,4667,3195,2087,1722,1519,Conversions,13-17,Teen Daughters
2023-01-03,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,158.17,9229,208,3454,2441,2019,1220,781,Video Views,35-44,Teen Daughters
2023-01-03,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,160.18,6858,187,2131,1576,1202,824,664,,13-17,Teen Daughters
2023-01-03,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,253.66,10890,269,4813,3137,2290,1647,1343,Traffic,18-24,Teen Daughters
2023-01-03,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,193.06,12219,247,7077,6068,4421,3648,3152,Video Views,18-24,Moms & Daughters
2023-01-03,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,132.12,6815,264,3895,2565,1592,1003,608,,25-34,Teen Daughters
2023-01-03,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,222.64,10714,248,3466,2105,1870,1590,1341,Video Views,25-34,Teen Daughters
2023-01-03,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,301.25,12387,429,5054,3225,2440,2027,1369,Conversions,25-34,Suburban Moms
2023-01-03,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,303.76,12563,266,6127,4601,3942,3144,2065,Video Views,25-34,Moms & Daughters
2023-01-03,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,209.95,14082,354,7716,5370,4664,3342,2017,,13-17,Suburban Moms
2023-01-03,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,231.17,11458,404,3517,2969,2032,1291,1089,Conversions,35-44,Teen Daughters
2023-01-03,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,84.16,3998,105,2056,1640,1121,993,852,Video Views,35-44,Suburban Moms
2023-01-04,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,142.71,7297,224,4289,2844,1962,1178,799,Conversions,25-34,Suburban Moms
2023-01-04,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,154.02,6451,182,2301,1443,1019,815,523,Conversions,35-44,Teen Daughters
2023-01-04,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,197.27,8869,278,4415,2827,2073,1427,1024,Conversions,25-34,Teen Daughters
2023-01-04,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,198.72,8394,146,3056,1949,1324,1006,937,Traffic,18-24,Teen Daughters
2023-01-04,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,430.18,19841,535,8384,5752,4776,3817,3620,Conversions,18-24,Moms & Daughters
2023-01-04,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,111.39,5998,107,2069,1590,1149,836,763,Video Views,25-34,Moms & Daughters
2023-01-04,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,272.69,14229,324,8295,5845,5245,3994,3574,Conversions,18-24,Suburban Moms
2023-01-04,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,205.42,13755,507,5830,4185,3161,2346,1458,Conversions,13-17,Moms & Daughters
2023-01-04,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,204.98,14321,347,8499,6470,5602,4112,3362,Video Views,35-44,Teen Daughters
2023-01-04,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,375.68,15129,219,6846,5771,3561,3025,2573,Conversions,35-44,Teen Daughters
2023-01-04,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,340.16,20066,518,7635,6441,4927,3238,2288,Conversions,18-24,Teen Daughters
2023-01-04,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,170.89,7380,90,3717,2855,2020,1265,932,Traffic,25-34,Suburban Moms
2023-01-04,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,285.12,13285,437,4203,2978,2563,1924,1206,Conversions,25-34,Teen Daughters
2023-01-04,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,149.65,8563,324,2751,2219,1706,1357,916,Traffic,18-24,Teen Daughters
2023-01-04,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,45.52,2406,86,1418,1011,669,584,379,Traffic,13-17,Suburban Moms
2023-01-04,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,173.81,11054,323,6398,5628,4250,3501,3311,Video Views,18-24,Moms & Daughters
2023-01-04,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,547.64,24894,941,12465,10831,7493,5421,3901,Conversions,18-24,Moms & Daughters
2023-01-04,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,145.63,9845,280,4131,,,1551,1087,Traffic,35-44,Teen Daughters
2023-01-04,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,71.13,4776,52,2588,,,946,660,Conversions,35-44,Teen Daughters
2023-01-04,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,137.03,7132,84,3180,,,1568,1384,Video Views,25-34,Teen Daughters
2023-01-04,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,73.44,3211,125,1769,1352,1000,702,552,Video Views,25-34,Suburban Moms
2023-01-04,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,181.2,8917,288,4928,4039,2797,2226,1806,Traffic,25-34,Suburban Moms
2023-01-04,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,204.12,8501,154,2934,,,1084,672,Video Views,35-44,Suburban Moms
2023-01-04,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,76.83,3679,138,1153,839,547,335,245,Video Views,35-44,Moms & Daughters
2023-01-04,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,93.95,5474,169,2975,2414,1571,1068,710,Conversions,25-34,Suburban Moms
2023-01-04,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,257.12,11813,212,5282,,,2754,2275,Conversions,25-34,Moms & Daughters
2023-01-04,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,76.06,3880,90,1202,,,571,386,Conversions,25-34,Suburban Moms
2023-01-04,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,130.56,5935,138,1783,,,718,580,Traffic,35-44,Moms & Daughters
2023-01-04,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,35.47,2045,34,925,708,606,411,285,Video Views,25-34,Moms & Daughters
2023-01-04,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,133.07,6751,89,3376,,,1025,971,Traffic,25-34,Moms & Daughters
2023-01-04,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,159.54,6770,84,4034,2873,2043,1723,1605,,25-34,Moms & Daughters
2023-01-04,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,218.34,11048,303,3572,3187,2855,2310,1819,Traffic,18-24,Moms & Daughters
2023-01-04,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,216.62,14361,317,4885,2973,2457,1931,1634,Video Views,35-44,Teen Daughters
2023-01-04,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,406.62,26491,637,11243,7667,4729,4064,3594,Conversions,25-34,Suburban Moms
2023-01-04,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,290.39,20006,207,11822,7246,6284,4765,4515,Conversions,25-34,Moms & Daughters
2023-01-04,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,180.38,11488,146,5150,3178,2430,1779,1620,Traffic,13-17,Moms & Daughters
